dataset,train_ratio,seed,model,index,val_score,y_val,test_score,y_test
wget,0.8,46,gnn,4,0.3065231144428253,0,0.18035201728343964,0
wget,0.8,46,gnn,5,0.035632770508527756,0,0.06873562932014465,0
wget,0.8,46,gnn,6,0.07642665505409241,0,0.0696837455034256,0
wget,0.8,46,gnn,7,0.06733620911836624,0,0.03295380622148514,1
wget,0.8,46,gnn,8,0.06945107132196426,0,0.0387808121740818,0
wget,0.8,46,gnn,9,0.07151918113231659,0,0.4027389883995056,1
wget,0.8,46,gnn,10,0.07539749145507812,0,0.033253129571676254,0
wget,0.8,46,gnn,11,0.3943318724632263,1,0.09724201261997223,0
wget,0.8,46,gnn,12,0.07647999376058578,1,0.3567282259464264,0
wget,0.8,46,gnn,13,0.08952632546424866,0,0.09470212459564209,0
wget,0.8,46,gnn,14,0.05783122405409813,0,0.3230333924293518,0
