dataset,train_ratio,seed,model,index,val_score,y_val,test_score,y_test
wget,0.8,45,graphcl,5,0.7208251953125,0,0.6593780517578125,0
wget,0.8,45,graphcl,6,0.5577415227890015,0,0.6892158389091492,0
wget,0.8,45,graphcl,7,0.31452465057373047,0,0.9566558003425598,0
wget,0.8,45,graphcl,8,0.33127203583717346,0,0.5431525111198425,1
wget,0.8,45,graphcl,9,0.6411202549934387,0,0.31125450134277344,0
wget,0.8,45,graphcl,10,0.674121618270874,1,0.38951805233955383,0
wget,0.8,45,graphcl,11,0.4894796311855316,0,0.3993132412433624,0
wget,0.8,45,graphcl,12,0.57380211353302,0,0.41348356008529663,0
wget,0.8,45,graphcl,13,0.35301628708839417,0,0.336285799741745,0
wget,0.8,45,graphcl,14,0.6938771605491638,0,0.5484915375709534,0
wget,0.8,46,graphcl,0,0.34607845544815063,0,0.6976273059844971,1
wget,0.8,46,graphcl,1,0.33042436838150024,0,0.5727778673171997,0
wget,0.8,46,graphcl,2,0.5349785685539246,0,0.6429341435432434,0
wget,0.8,46,graphcl,3,0.6526487469673157,0,0.594286322593689,0
wget,0.8,46,graphcl,4,0.685966968536377,0,0.5795929431915283,0
wget,0.8,46,graphcl,5,0.5590116381645203,0,0.575351893901825,0
wget,0.8,46,graphcl,6,0.6087042689323425,0,0.30327579379081726,0
wget,0.8,46,graphcl,7,0.3055559992790222,0,0.8297632336616516,1
wget,0.8,46,graphcl,8,0.5646446347236633,0,0.8612147569656372,0
wget,0.8,46,graphcl,9,0.5215755701065063,0,0.37921789288520813,1
wget,0.8,46,graphcl,10,0.33861279487609863,0,0.8398755788803101,0
wget,0.8,46,graphcl,11,0.448523610830307,1,0.361455500125885,0
wget,0.8,46,graphcl,12,0.33738428354263306,1,0.31022417545318604,0
wget,0.8,46,graphcl,13,0.38904500007629395,0,0.7754762172698975,0
wget,0.8,46,graphcl,14,0.6001244783401489,0,0.39950114488601685,0
