dataset,seed,mode,index,val_score,y_val,test_score,y_test
streamspot,42,graph_only,126,,,0.03503838256001472,0
streamspot,42,graph_only,127,,,0.07776263654232025,1
streamspot,42,graph_only,128,,,0.07737964242696763,1
streamspot,42,graph_only,129,,,0.0799899622797966,1
streamspot,42,graph_only,130,,,0.001677828934043646,0
streamspot,42,graph_only,131,,,0.0024255292490124704,0
streamspot,42,graph_only,132,,,0.0012769868713803588,0
streamspot,42,graph_only,133,,,0.0016031444072723388,0
streamspot,42,graph_only,134,,,0.003499037818983197,0
streamspot,42,graph_only,135,,,0.002092590741813183,0
streamspot,42,graph_only,136,,,0.001582908455748111,0
streamspot,42,graph_only,137,,,0.003713659569621086,0
streamspot,42,graph_only,138,,,0.04809532314538956,0
streamspot,42,graph_only,139,,,0.0774372935295105,1
streamspot,42,graph_only,140,,,0.08045971542596816,1
streamspot,42,graph_only,141,,,0.08006222546100616,1
streamspot,42,graph_only,142,,,0.0804693728685379,1
streamspot,42,graph_only,143,,,0.07637401521205903,1
streamspot,42,graph_only,144,,,0.07715164870023727,1
streamspot,42,graph_only,145,,,0.003458969434723258,0
streamspot,42,graph_only,146,,,0.08078123331069946,1
streamspot,42,graph_only,147,,,0.05443346574902534,1
streamspot,42,graph_only,148,,,0.07930800169706345,1
streamspot,42,graph_only,149,,,0.0030391330481506886,0
streamspot,42,graph_only,150,,,0.07910501062870026,1
streamspot,42,graph_only,151,,,0.003337142709642649,0
streamspot,42,graph_only,152,,,0.0031299290247261526,0
streamspot,42,graph_only,153,,,0.002961886255070567,0
streamspot,42,graph_only,154,,,0.009937479998916388,0
streamspot,42,graph_only,155,,,0.0014805591199547052,0
streamspot,42,graph_only,156,,,0.0010276744375005364,0
streamspot,42,graph_only,157,,,0.0011406811187043785,0
streamspot,42,graph_only,158,,,0.08070142567157745,1
streamspot,42,graph_only,159,,,0.0014117192360572517,0
streamspot,43,graph_only,0,0.05363245084881783,1,0.052520982921123505,1
streamspot,43,graph_only,1,0.001717613299842924,0,0.004878484737128019,0
streamspot,43,graph_only,2,0.05192493572831154,1,0.004775587562471628,0
streamspot,43,graph_only,3,0.051341041922569275,1,0.05282143279910088,1
streamspot,43,graph_only,4,0.054635239392519,1,0.05321972295641899,1
streamspot,43,graph_only,5,0.054870375990867616,1,0.0529701441526413,1
streamspot,43,graph_only,6,0.0007536141609307378,0,0.00660639489069581,0
streamspot,43,graph_only,7,0.05496106445789337,1,0.049966976046562195,1
streamspot,43,graph_only,8,0.0527056835591793,1,0.052498278021812436,1
streamspot,43,graph_only,9,0.05423193126916885,1,0.05254911631345749,1
streamspot,43,graph_only,10,0.001631218136753887,0,0.052186472713947295,1
streamspot,43,graph_only,11,0.0013398545794188975,0,0.05377911403775215,1
streamspot,43,graph_only,12,0.05390777140855789,1,0.053449297696352004,1
streamspot,43,graph_only,13,0.001767413574270904,0,0.0015185556840151548,0
streamspot,43,graph_only,14,0.05526094660162926,1,0.04875713959336281,1
streamspot,43,graph_only,15,0.0011605491861701011,0,0.053122591227293015,1
streamspot,43,graph_only,16,0.0020742851076647638,0,0.05039169266819954,1
streamspot,43,graph_only,17,0.05207911506295204,1,0.0013687506259884685,0
streamspot,43,graph_only,18,0.0021204057266004384,0,0.0015604120097123086,0
streamspot,43,graph_only,19,0.001479822164401412,0,0.05281965211033821,1
streamspot,43,graph_only,20,0.004112526681274176,0,0.005232260236516595,0
streamspot,43,graph_only,21,0.0028215431608259677,0,0.002209329034667462,0
streamspot,43,graph_only,22,0.05076750665903092,1,0.0542374387383461,1
streamspot,43,graph_only,23,0.02948779296129942,0,0.002412720932625234,0
streamspot,43,graph_only,24,0.05191613957285881,1,0.0019152377033606171,0
streamspot,43,graph_only,25,0.007276328466832638,0,0.0026483064517378806,0
streamspot,43,graph_only,26,0.05097184032201767,1,0.05226291418075561,1
streamspot,43,graph_only,27,0.000923215935472399,0,0.050444964319467545,1
streamspot,43,graph_only,28,0.05363924950361252,1,0.00185837687458843,0
streamspot,43,graph_only,29,0.05190912559628487,1,0.054383985698223114,1
streamspot,43,graph_only,30,0.054552600532770154,1,0.05268166810274124,1
streamspot,43,graph_only,31,0.05263608545064926,1,0.0509979248046875,1
streamspot,43,graph_only,32,0.0018449576571583747,0,0.001339894556440413,0
streamspot,43,graph_only,33,0.0022606493206694723,0,0.0550378292798996,1
streamspot,43,graph_only,34,0.0009088676248211414,0,0.0550020158290863,1
streamspot,43,graph_only,35,0.05285926833748818,1,0.0015199708403088152,0
streamspot,43,graph_only,36,0.003064197750063613,0,0.05337490662932396,1
streamspot,43,graph_only,37,0.0009832639014348387,0,0.0015447606274392456,0
streamspot,43,graph_only,38,0.0016793814022094012,0,0.052762018889188765,1
streamspot,43,graph_only,39,0.053028236329555514,1,0.0022477861493825912,0
streamspot,43,graph_only,40,,,0.004054983425885439,0
streamspot,43,graph_only,41,,,0.0039056263165548446,0
streamspot,43,graph_only,42,,,0.0017235540086403488,0
streamspot,43,graph_only,43,,,0.0022769078146666288,0
streamspot,43,graph_only,44,,,0.006102140247821808,0
streamspot,43,graph_only,45,,,0.05351179912686348,1
streamspot,43,graph_only,46,,,0.0008822751231491565,0
streamspot,43,graph_only,47,,,0.05486617907881737,1
streamspot,43,graph_only,48,,,0.001762347132898867,0
streamspot,43,graph_only,49,,,0.05369954109191895,1
streamspot,43,graph_only,50,,,0.002216766122728586,0
streamspot,43,graph_only,51,,,0.053451762348413465,1
streamspot,43,graph_only,52,,,0.0016471226001158357,0
streamspot,43,graph_only,53,,,0.05101288035511971,1
streamspot,43,graph_only,54,,,0.05194556340575218,1
streamspot,43,graph_only,55,,,0.0013101245043799282,0
streamspot,43,graph_only,56,,,0.001094266038853675,0
streamspot,43,graph_only,57,,,0.05383077263832092,1
streamspot,43,graph_only,58,,,0.05442172661423683,1
streamspot,43,graph_only,59,,,0.010227387119084597,0
streamspot,43,graph_only,60,,,0.0015283943619579076,0
streamspot,43,graph_only,61,,,0.05359435379505158,1
streamspot,43,graph_only,62,,,0.05568353608250618,1
streamspot,43,graph_only,63,,,0.052549552917480466,1
streamspot,43,graph_only,64,,,0.0017092939000576735,0
streamspot,43,graph_only,65,,,0.05452307090163231,1
streamspot,43,graph_only,66,,,0.05266235470771789,1
streamspot,43,graph_only,67,,,0.0514405757188797,1
streamspot,43,graph_only,68,,,0.05161675959825516,1
streamspot,43,graph_only,69,,,0.0009001572849228978,0
streamspot,43,graph_only,70,,,0.05199723690748215,1
streamspot,43,graph_only,71,,,0.0017879147839266808,0
streamspot,43,graph_only,72,,,0.052933826297521594,1
streamspot,43,graph_only,73,,,0.0032464640215039255,0
streamspot,43,graph_only,74,,,0.054541701823472975,1
streamspot,43,graph_only,75,,,0.0029849362559616565,0
streamspot,43,graph_only,76,,,0.05207758098840713,1
streamspot,43,graph_only,77,,,0.0006611304881516844,0
streamspot,43,graph_only,78,,,0.05425189062952995,1
streamspot,43,graph_only,79,,,0.052709320187568666,1
streamspot,43,graph_only,80,,,0.05433255136013031,1
streamspot,43,graph_only,81,,,0.003291675867512822,0
streamspot,43,graph_only,82,,,0.00726845720782876,0
streamspot,43,graph_only,83,,,0.05290629118680954,1
streamspot,43,graph_only,84,,,0.001305328740272671,0
streamspot,43,graph_only,85,,,0.0016813304391689599,0
streamspot,43,graph_only,86,,,0.0514003686606884,1
streamspot,43,graph_only,87,,,0.053570857644081114,1
streamspot,43,graph_only,88,,,0.053684577345848083,1
streamspot,43,graph_only,89,,,0.0027573251165449618,0
streamspot,43,graph_only,90,,,0.0009629146428778767,0
streamspot,43,graph_only,91,,,0.002693952806293964,0
streamspot,43,graph_only,92,,,0.05189582630991936,1
streamspot,43,graph_only,93,,,0.0033296376932412386,0
streamspot,43,graph_only,94,,,0.05144557133316994,1
streamspot,43,graph_only,95,,,0.0032301461324095726,0
streamspot,43,graph_only,96,,,0.0027700915932655336,0
streamspot,43,graph_only,97,,,0.001633286918513477,0
streamspot,43,graph_only,98,,,0.00258099262136966,0
streamspot,43,graph_only,99,,,0.0017544623464345933,0
streamspot,43,graph_only,100,,,0.05414178445935249,1
streamspot,43,graph_only,101,,,0.00700108427554369,0
streamspot,43,graph_only,102,,,0.051399264484643936,1
streamspot,43,graph_only,103,,,0.05497095361351967,1
streamspot,43,graph_only,104,,,0.02654905468225479,0
streamspot,43,graph_only,105,,,0.0032971423119306565,0
streamspot,43,graph_only,106,,,0.0009439662913791836,0
streamspot,43,graph_only,107,,,0.052081373333930966,1
streamspot,43,graph_only,108,,,0.055041362345218656,1
streamspot,43,graph_only,109,,,0.05329477488994598,1
streamspot,43,graph_only,110,,,0.0016752711264416576,0
streamspot,43,graph_only,111,,,0.000765240378677845,0
streamspot,43,graph_only,112,,,0.0008620320062618702,0
streamspot,43,graph_only,113,,,0.0034308298723772167,0
streamspot,43,graph_only,114,,,0.052348974347114566,1
streamspot,43,graph_only,115,,,0.0035954966908320783,0
streamspot,43,graph_only,116,,,0.05080990642309189,1
streamspot,43,graph_only,117,,,0.052664639055728914,1
streamspot,43,graph_only,118,,,0.0018729610950686038,0
streamspot,43,graph_only,119,,,0.003523858217522502,0
streamspot,43,graph_only,120,,,0.0013384162099100648,0
streamspot,43,graph_only,121,,,0.006188864330761134,0
streamspot,43,graph_only,122,,,0.004557098355144262,0
streamspot,43,graph_only,123,,,0.04940612241625786,1
streamspot,43,graph_only,124,,,0.05273636430501938,1
streamspot,43,graph_only,125,,,0.05327051356434822,1
streamspot,43,graph_only,126,,,0.0008365506364498287,0
streamspot,43,graph_only,127,,,0.05415423661470413,1
streamspot,43,graph_only,128,,,0.05129295289516449,1
streamspot,43,graph_only,129,,,0.0009021100588142872,0
streamspot,43,graph_only,130,,,0.01044654455035925,0
streamspot,43,graph_only,131,,,0.002231665374711156,0
streamspot,43,graph_only,132,,,0.0018601304618641734,0
streamspot,43,graph_only,133,,,0.05400937795639038,1
streamspot,43,graph_only,134,,,0.05405761078000069,1
streamspot,43,graph_only,135,,,0.01065218523144722,0
streamspot,43,graph_only,136,,,0.0022286188323050737,0
streamspot,43,graph_only,137,,,0.051796795427799226,1
streamspot,43,graph_only,138,,,0.0013705744582694023,0
streamspot,43,graph_only,139,,,0.0016749099129810929,0
streamspot,43,graph_only,140,,,0.05200729742646217,1
streamspot,43,graph_only,141,,,0.05089020952582359,1
streamspot,43,graph_only,142,,,0.05401870310306549,1
streamspot,43,graph_only,143,,,0.0530374251306057,1
streamspot,43,graph_only,144,,,0.00268239569850266,0
streamspot,43,graph_only,145,,,0.05548565313220024,1
streamspot,43,graph_only,146,,,0.053759288787841794,1
streamspot,43,graph_only,147,,,0.05348037257790565,1
streamspot,43,graph_only,148,,,0.004936130391433835,0
streamspot,43,graph_only,149,,,0.0023812884464859962,0
streamspot,43,graph_only,150,,,0.008237658068537712,0
streamspot,43,graph_only,151,,,0.05390675589442253,1
streamspot,43,graph_only,152,,,0.05548848658800125,1
streamspot,43,graph_only,153,,,0.0020549972425214945,0
streamspot,43,graph_only,154,,,0.05402441993355751,1
streamspot,43,graph_only,155,,,0.0023774813278578224,0
streamspot,43,graph_only,156,,,0.0041525887558236715,0
streamspot,43,graph_only,157,,,0.004065328626893461,0
streamspot,43,graph_only,158,,,0.05276709422469139,1
streamspot,43,graph_only,159,,,0.001047134888358414,0
streamspot,44,graph_only,0,0.0011651181848719716,0,0.0010293896775692701,0
streamspot,44,graph_only,1,0.06453605070710182,1,0.06373175233602524,1
streamspot,44,graph_only,2,0.001483752450440079,0,0.06246526911854744,1
streamspot,44,graph_only,3,0.0015809330972842873,0,0.06329120770096779,1
streamspot,44,graph_only,4,0.0016796976909972728,0,0.000788308383198455,0
streamspot,44,graph_only,5,0.0017641404177993537,0,0.06510627567768097,1
streamspot,44,graph_only,6,0.06343824937939643,1,0.005618115793913603,0
streamspot,44,graph_only,7,0.06549865603446961,1,0.06312539279460908,1
streamspot,44,graph_only,8,0.06365254372358323,1,0.06568074598908424,1
streamspot,44,graph_only,9,0.060929540544748306,1,0.0655929572880268,1
streamspot,44,graph_only,10,0.0013135196175426244,0,0.0019702011486515403,0
streamspot,44,graph_only,11,0.0009342847130028531,0,0.06322514936327935,1
streamspot,44,graph_only,12,0.0652315966784954,1,0.0018871415872126819,0
streamspot,44,graph_only,13,0.002792541030794382,0,0.0018239920027554035,0
streamspot,44,graph_only,14,0.0017179197631776333,0,0.0642597533762455,1
streamspot,44,graph_only,15,0.005479755438864231,0,0.0024911846267059445,0
streamspot,44,graph_only,16,0.06511152312159538,1,0.0022440030705183746,0
streamspot,44,graph_only,17,0.0011634676018729806,0,0.009909972222521901,0
streamspot,44,graph_only,18,0.06309482976794242,1,0.050593776255846025,0
streamspot,44,graph_only,19,0.06414009183645249,1,0.06425161957740784,1
streamspot,44,graph_only,20,0.06424715965986252,1,0.0656432643532753,1
streamspot,44,graph_only,21,0.06296990364789963,1,0.009035296272486448,0
streamspot,44,graph_only,22,0.0019560158485546707,0,0.06469293236732483,1
streamspot,44,graph_only,23,0.06419045180082321,1,0.06351397410035134,1
streamspot,44,graph_only,24,0.0047650571563281115,0,0.06545117571949959,1
streamspot,44,graph_only,25,0.0632248729467392,1,0.06421659141778946,1
streamspot,44,graph_only,26,0.0014583286363631486,0,0.06327392011880875,1
streamspot,44,graph_only,27,0.06380805000662804,1,0.0017956067575141787,0
streamspot,44,graph_only,28,0.0632695086300373,1,0.06420702636241912,1
streamspot,44,graph_only,29,0.0016068181023001671,0,0.013105740305036306,0
streamspot,44,graph_only,30,0.06343659237027169,1,0.001439544791355729,0
streamspot,44,graph_only,31,0.06297184452414513,1,0.0648721069097519,1
streamspot,44,graph_only,32,0.002504403190687299,0,0.004496588092297316,0
streamspot,44,graph_only,33,0.06523172110319138,1,0.06418397054076194,1
streamspot,44,graph_only,34,0.06255193874239921,1,0.002967404923401773,0
streamspot,44,graph_only,35,0.004045407706871629,0,0.0012807227612938732,0
streamspot,44,graph_only,36,0.00496310400776565,0,0.0014599973917938768,0
streamspot,44,graph_only,37,0.06225966140627861,1,0.0011575070209801197,0
streamspot,44,graph_only,38,0.000968708423897624,0,0.062551798671484,1
streamspot,44,graph_only,39,0.006372743891552091,0,0.006600884906947613,0
streamspot,44,graph_only,40,,,0.0029523979173973203,0
streamspot,44,graph_only,41,,,0.06339830979704857,1
streamspot,44,graph_only,42,,,0.007492483593523502,0
streamspot,44,graph_only,43,,,0.06476962864398957,1
streamspot,44,graph_only,44,,,0.0646701879799366,1
streamspot,44,graph_only,45,,,0.001374856592155993,0
streamspot,44,graph_only,46,,,0.0624012865126133,1
streamspot,44,graph_only,47,,,0.06315200105309486,1
streamspot,44,graph_only,48,,,0.0019851619144901633,0
streamspot,44,graph_only,49,,,0.0015383458405267448,0
streamspot,44,graph_only,50,,,0.0011169063043780624,0
streamspot,44,graph_only,51,,,0.0016313778003677725,0
streamspot,44,graph_only,52,,,0.002715588500723243,0
streamspot,44,graph_only,53,,,0.0013248042901977896,0
streamspot,44,graph_only,54,,,0.06378737390041352,1
streamspot,44,graph_only,55,,,0.06392798572778702,1
streamspot,44,graph_only,56,,,0.06219771653413773,1
streamspot,44,graph_only,57,,,0.010199478920549154,0
streamspot,44,graph_only,58,,,0.001301198499277234,0
streamspot,44,graph_only,59,,,0.06462029740214348,1
streamspot,44,graph_only,60,,,0.06555341631174087,1
streamspot,44,graph_only,61,,,0.06267856881022453,1
streamspot,44,graph_only,62,,,0.06467289552092552,1
streamspot,44,graph_only,63,,,0.0022997034480795263,0
streamspot,44,graph_only,64,,,0.0660290353000164,1
streamspot,44,graph_only,65,,,0.002537851897068322,0
streamspot,44,graph_only,66,,,0.0648163415491581,1
streamspot,44,graph_only,67,,,0.0036065958614926786,0
streamspot,44,graph_only,68,,,0.06500953808426857,1
streamspot,44,graph_only,69,,,0.06437522917985916,1
streamspot,44,graph_only,70,,,0.06412193179130554,1
streamspot,44,graph_only,71,,,0.0022105499752797186,0
streamspot,44,graph_only,72,,,0.06353366151452064,1
streamspot,44,graph_only,73,,,0.06449461728334427,1
streamspot,44,graph_only,74,,,0.06459239795804024,1
streamspot,44,graph_only,75,,,0.0022273026639595627,0
streamspot,44,graph_only,76,,,0.001321862288750708,0
streamspot,44,graph_only,77,,,0.06352446526288986,1
streamspot,44,graph_only,78,,,0.06366959735751151,1
streamspot,44,graph_only,79,,,0.003992465953342616,0
streamspot,44,graph_only,80,,,0.06375419646501541,1
streamspot,44,graph_only,81,,,0.06469861641526223,1
streamspot,44,graph_only,82,,,0.0032255588565021755,0
streamspot,44,graph_only,83,,,0.06607739776372909,1
streamspot,44,graph_only,84,,,0.0039401843678206205,0
streamspot,44,graph_only,85,,,0.0022349581122398376,0
streamspot,44,graph_only,86,,,0.06357398405671119,1
streamspot,44,graph_only,87,,,0.0015986614802386613,0
streamspot,44,graph_only,88,,,0.0016828530002385377,0
streamspot,44,graph_only,89,,,0.06413562223315239,1
streamspot,44,graph_only,90,,,0.0008589071454480291,0
streamspot,44,graph_only,91,,,0.0015318943129386752,0
streamspot,44,graph_only,92,,,0.010235278867185116,0
streamspot,44,graph_only,93,,,0.06274663433432578,1
streamspot,44,graph_only,94,,,0.06553003042936326,1
streamspot,44,graph_only,95,,,0.0660075843334198,1
streamspot,44,graph_only,96,,,0.00423444879706949,0
streamspot,44,graph_only,97,,,0.0025071020470932128,0
streamspot,44,graph_only,98,,,0.0010057453415356576,0
streamspot,44,graph_only,99,,,0.005735786724835634,0
streamspot,44,graph_only,100,,,0.06358785405755044,1
streamspot,44,graph_only,101,,,0.06498654559254646,1
streamspot,44,graph_only,102,,,0.06567951068282127,1
streamspot,44,graph_only,103,,,0.046304404735565186,1
streamspot,44,graph_only,104,,,0.003916381683666259,0
streamspot,44,graph_only,105,,,0.0015710197389125825,0
streamspot,44,graph_only,106,,,0.001982786564622074,0
streamspot,44,graph_only,107,,,0.0009108100668527186,0
streamspot,44,graph_only,108,,,0.06472601816058159,1
streamspot,44,graph_only,109,,,0.0618451826274395,1
streamspot,44,graph_only,110,,,0.0019141514552757145,0
streamspot,44,graph_only,111,,,0.0013507111696526408,0
streamspot,44,graph_only,112,,,0.06299883052706719,1
streamspot,44,graph_only,113,,,0.002201630955096334,0
streamspot,44,graph_only,114,,,0.002314858022145927,0
streamspot,44,graph_only,115,,,0.06554504409432411,1
streamspot,44,graph_only,116,,,0.0035679244436323644,0
streamspot,44,graph_only,117,,,0.0013173336046747863,0
streamspot,44,graph_only,118,,,0.0010550331207923591,0
streamspot,44,graph_only,119,,,0.06294804736971855,1
streamspot,44,graph_only,120,,,0.00406235121190548,0
streamspot,44,graph_only,121,,,0.007343493495136499,0
streamspot,44,graph_only,122,,,0.06511787250638008,1
streamspot,44,graph_only,123,,,0.06305775865912437,1
streamspot,44,graph_only,124,,,0.06384115144610406,1
streamspot,44,graph_only,125,,,0.001257206150330603,0
streamspot,44,graph_only,126,,,0.0016047062585130335,0
streamspot,44,graph_only,127,,,0.0025759552605450152,0
streamspot,44,graph_only,128,,,0.06347066834568978,1
streamspot,44,graph_only,129,,,0.0019585796864703296,0
streamspot,44,graph_only,130,,,0.06296803504228592,1
streamspot,44,graph_only,131,,,0.001720721647143364,0
streamspot,44,graph_only,132,,,0.0646234929561615,1
streamspot,44,graph_only,133,,,0.0624450147151947,1
streamspot,44,graph_only,134,,,0.0009413904976099729,0
streamspot,44,graph_only,135,,,0.065214803814888,1
streamspot,44,graph_only,136,,,0.02069612517952919,0
streamspot,44,graph_only,137,,,0.06496545821428298,1
streamspot,44,graph_only,138,,,0.06549413502216339,1
streamspot,44,graph_only,139,,,0.06282641217112542,1
streamspot,44,graph_only,140,,,0.0016793182818219065,0
streamspot,44,graph_only,141,,,0.06350940763950348,1
streamspot,44,graph_only,142,,,0.0020530380425043404,0
streamspot,44,graph_only,143,,,0.0034162995871156454,0
streamspot,44,graph_only,144,,,0.06308715939521789,1
streamspot,44,graph_only,145,,,0.06510890647768974,1
streamspot,44,graph_only,146,,,0.0011684451135806739,0
streamspot,44,graph_only,147,,,0.0024853735230863094,0
streamspot,44,graph_only,148,,,0.06303855627775193,1
streamspot,44,graph_only,149,,,0.0026832651812583206,0
