dataset,seed,mode,index,val_score,y_val,test_score,y_test
streamspot,42,graph_topo,43,,,0.17606979012489318,1
streamspot,42,graph_topo,44,,,0.05968144126236439,0
streamspot,42,graph_topo,45,,,0.23054357767105102,0
streamspot,42,graph_topo,46,,,0.19697074592113495,1
streamspot,42,graph_topo,47,,,0.6686296343803406,1
streamspot,42,graph_topo,48,,,0.2728366553783417,0
streamspot,42,graph_topo,49,,,0.4753954827785492,0
streamspot,42,graph_topo,50,,,0.20184725522994995,1
streamspot,42,graph_topo,51,,,0.3109234035015106,0
streamspot,42,graph_topo,52,,,0.17469865679740906,1
streamspot,42,graph_topo,53,,,0.18826240599155425,1
streamspot,42,graph_topo,54,,,0.28933192491531373,1
streamspot,42,graph_topo,55,,,0.2491406261920929,0
streamspot,42,graph_topo,56,,,0.19101505279541015,1
streamspot,42,graph_topo,57,,,0.17580243945121765,1
streamspot,42,graph_topo,58,,,0.1899228125810623,1
streamspot,42,graph_topo,59,,,0.18809636533260346,1
streamspot,42,graph_topo,60,,,0.18910199105739595,0
streamspot,42,graph_topo,61,,,0.07377356886863709,0
streamspot,42,graph_topo,62,,,0.20277444422245025,1
streamspot,42,graph_topo,63,,,0.10747441425919532,0
streamspot,42,graph_topo,64,,,0.18953577280044556,0
streamspot,42,graph_topo,65,,,0.183039391040802,1
streamspot,42,graph_topo,66,,,0.1804664045572281,1
streamspot,42,graph_topo,67,,,0.19488351345062255,0
streamspot,42,graph_topo,68,,,0.1738751322031021,1
streamspot,42,graph_topo,69,,,0.18907977938652037,1
streamspot,42,graph_topo,70,,,0.07117045223712921,0
streamspot,42,graph_topo,71,,,0.040764108300209045,0
streamspot,42,graph_topo,72,,,0.06887839064002037,0
streamspot,42,graph_topo,73,,,0.2593924582004547,0
streamspot,42,graph_topo,74,,,0.18725318908691407,1
streamspot,42,graph_topo,75,,,0.11677871458232403,0
streamspot,42,graph_topo,76,,,0.17142941653728486,1
streamspot,42,graph_topo,77,,,0.17419939041137694,1
streamspot,42,graph_topo,78,,,0.034111603163182735,0
streamspot,42,graph_topo,79,,,0.022482710517942907,0
streamspot,42,graph_topo,80,,,0.5040514051914216,1
streamspot,42,graph_topo,81,,,0.25117081105709077,0
streamspot,42,graph_topo,82,,,0.18734971284866334,1
streamspot,42,graph_topo,83,,,0.1666296601295471,0
streamspot,42,graph_topo,84,,,0.027349061332643032,0
streamspot,42,graph_topo,85,,,0.17731768190860747,0
streamspot,42,graph_topo,86,,,0.11499942690134049,0
streamspot,42,graph_topo,87,,,0.1886262357234955,1
streamspot,42,graph_topo,88,,,0.18579015731811524,1
streamspot,42,graph_topo,89,,,0.18627417087554932,0
streamspot,42,graph_topo,90,,,0.18467400968074799,1
streamspot,42,graph_topo,91,,,0.18310955464839934,1
streamspot,42,graph_topo,92,,,0.19292357861995696,1
streamspot,42,graph_topo,93,,,0.6173706293106079,1
streamspot,42,graph_topo,94,,,0.17304158508777617,1
streamspot,42,graph_topo,95,,,0.17488148510456086,1
streamspot,42,graph_topo,96,,,0.06414495147764683,0
streamspot,42,graph_topo,97,,,0.22963326051831245,0
streamspot,42,graph_topo,98,,,0.17733513712882995,1
streamspot,42,graph_topo,99,,,0.1775570720434189,1
streamspot,42,graph_topo,100,,,0.555674409866333,1
streamspot,42,graph_topo,101,,,0.21073545515537262,0
streamspot,42,graph_topo,102,,,0.27720811367034914,1
streamspot,42,graph_topo,103,,,0.1911320358514786,1
streamspot,42,graph_topo,104,,,0.12922797799110414,0
streamspot,42,graph_topo,105,,,0.2802394837141037,0
streamspot,42,graph_topo,106,,,0.06831148862838746,0
streamspot,42,graph_topo,107,,,0.046340273693203926,0
streamspot,42,graph_topo,108,,,0.1786607950925827,1
streamspot,42,graph_topo,109,,,0.28117535412311556,0
streamspot,42,graph_topo,110,,,0.5808688342571259,0
streamspot,42,graph_topo,111,,,0.03436132445931435,0
streamspot,42,graph_topo,112,,,0.24341948628425597,0
streamspot,42,graph_topo,113,,,0.17031114399433137,1
streamspot,42,graph_topo,114,,,0.455572509765625,1
streamspot,42,graph_topo,115,,,0.17777372896671295,1
streamspot,42,graph_topo,116,,,0.1587805524468422,0
streamspot,42,graph_topo,117,,,0.02818300724029541,0
streamspot,42,graph_topo,118,,,0.13663505762815475,0
streamspot,42,graph_topo,119,,,0.040068792551755904,0
streamspot,42,graph_topo,120,,,0.2972951352596283,1
streamspot,42,graph_topo,121,,,0.272547060251236,0
streamspot,42,graph_topo,122,,,0.19783038198947905,1
streamspot,42,graph_topo,123,,,0.09606517255306243,0
streamspot,42,graph_topo,124,,,0.18882239162921904,1
streamspot,42,graph_topo,125,,,0.5671610355377197,0
streamspot,42,graph_topo,126,,,0.521966677904129,0
streamspot,42,graph_topo,127,,,0.3523874044418335,1
streamspot,42,graph_topo,128,,,0.8191799283027649,1
streamspot,42,graph_topo,129,,,0.19812257289886476,1
streamspot,42,graph_topo,130,,,0.0217010585591197,0
streamspot,42,graph_topo,131,,,0.16504813432693483,0
streamspot,42,graph_topo,132,,,0.2519824057817459,0
streamspot,42,graph_topo,133,,,0.04084443151950836,0
streamspot,42,graph_topo,134,,,0.1418033465743065,0
streamspot,42,graph_topo,135,,,0.029043732164427637,0
streamspot,42,graph_topo,136,,,0.20592547953128815,0
streamspot,42,graph_topo,137,,,0.316670161485672,0
streamspot,42,graph_topo,138,,,0.15193601846694946,0
streamspot,42,graph_topo,139,,,0.18353955149650575,1
streamspot,42,graph_topo,140,,,0.17737623453140258,1
streamspot,42,graph_topo,141,,,0.5947468757629395,1
streamspot,42,graph_topo,142,,,0.21791182458400726,1
streamspot,42,graph_topo,143,,,0.6282108545303344,1
streamspot,42,graph_topo,144,,,0.19479456841945647,1
streamspot,42,graph_topo,145,,,0.16170969754457473,0
streamspot,42,graph_topo,146,,,0.6242212533950806,1
streamspot,42,graph_topo,147,,,0.18541768193244934,1
streamspot,42,graph_topo,148,,,0.3611800134181976,1
streamspot,42,graph_topo,149,,,0.16597424447536469,0
streamspot,42,graph_topo,150,,,0.1964021533727646,1
streamspot,42,graph_topo,151,,,0.35545088052749635,0
streamspot,42,graph_topo,152,,,0.10102761387825013,0
streamspot,42,graph_topo,153,,,0.15463104397058486,0
streamspot,42,graph_topo,154,,,0.22203895151615144,0
streamspot,42,graph_topo,155,,,0.03611033782362938,0
streamspot,42,graph_topo,156,,,0.016705761291086675,0
streamspot,42,graph_topo,157,,,0.1151408776640892,0
streamspot,42,graph_topo,158,,,0.20531326532363892,1
streamspot,42,graph_topo,159,,,0.24504920840263367,0
streamspot,43,graph_topo,0,0.095135298371315,1,0.41060676574707033,1
streamspot,43,graph_topo,1,0.20954886376857756,0,0.15834973752498627,0
streamspot,43,graph_topo,2,0.4915420114994049,1,0.07268283180892468,0
streamspot,43,graph_topo,3,0.09853684753179551,1,0.29256329536437986,1
streamspot,43,graph_topo,4,0.09724250733852387,1,0.15530686676502228,1
streamspot,43,graph_topo,5,0.0979987695813179,1,0.09375638365745545,1
streamspot,43,graph_topo,6,0.06351565737277269,0,0.23683520704507827,0
streamspot,43,graph_topo,7,0.0990371823310852,1,0.09089218378067017,1
streamspot,43,graph_topo,8,0.09852413833141327,1,0.1000832661986351,1
streamspot,43,graph_topo,9,0.09859160035848617,1,0.5356945753097534,1
streamspot,43,graph_topo,10,0.17503295838832855,0,0.09319021850824356,1
streamspot,43,graph_topo,11,0.05754840262234211,0,0.5088303506374359,1
streamspot,43,graph_topo,12,0.09512259513139724,1,0.10019484907388687,1
streamspot,43,graph_topo,13,0.03522258698940277,0,0.016824348270893096,0
streamspot,43,graph_topo,14,0.5697622716426849,1,0.27298336327075956,1
streamspot,43,graph_topo,15,0.06235282793641091,0,0.09440268427133561,1
streamspot,43,graph_topo,16,0.020708052441477776,0,0.09878462105989456,1
streamspot,43,graph_topo,17,0.09910934120416641,1,0.17483692169189452,0
streamspot,43,graph_topo,18,0.025532118044793606,0,0.058310489356517795,0
streamspot,43,graph_topo,19,0.028736593201756477,0,0.09526595175266266,1
streamspot,43,graph_topo,20,0.449806809425354,0,0.10835844278335571,0
streamspot,43,graph_topo,21,0.02804256398230791,0,0.03339991718530655,0
streamspot,43,graph_topo,22,0.09386763423681259,1,0.22539326548576355,1
streamspot,43,graph_topo,23,0.21930367648601531,0,0.02319126445800066,0
streamspot,43,graph_topo,24,0.09205979704856873,1,0.2066436678171158,0
streamspot,43,graph_topo,25,0.09836376905441284,0,0.2535784810781479,0
streamspot,43,graph_topo,26,0.0964623361825943,1,0.16385627985000611,1
streamspot,43,graph_topo,27,0.02877851016819477,0,0.09257589727640152,1
streamspot,43,graph_topo,28,0.09677044153213502,1,0.15651399344205857,0
streamspot,43,graph_topo,29,0.09166103303432464,1,0.34375799894332887,1
streamspot,43,graph_topo,30,0.09957322925329208,1,0.09428727775812148,1
streamspot,43,graph_topo,31,0.09292273819446564,1,0.09452094584703445,1
streamspot,43,graph_topo,32,0.1889496386051178,0,0.21970344707369804,0
streamspot,43,graph_topo,33,0.07780477181077003,0,0.09897517412900925,1
streamspot,43,graph_topo,34,0.015301235765218735,0,0.09554723501205445,1
streamspot,43,graph_topo,35,0.09518475383520127,1,0.027328332141041755,0
streamspot,43,graph_topo,36,0.2826326251029968,0,0.09519718289375305,1
streamspot,43,graph_topo,37,0.03964742571115494,0,0.1493751212954521,0
streamspot,43,graph_topo,38,0.057536296918988226,0,0.09394429475069047,1
streamspot,43,graph_topo,39,0.09461359828710555,1,0.12069530040025711,0
streamspot,43,graph_topo,40,,,0.3735626220703125,0
streamspot,43,graph_topo,41,,,0.23226246535778045,0
streamspot,43,graph_topo,42,,,0.06824647374451161,0
streamspot,43,graph_topo,43,,,0.056433428823947904,0
streamspot,43,graph_topo,44,,,0.13114139288663865,0
streamspot,43,graph_topo,45,,,0.09482541531324387,1
streamspot,43,graph_topo,46,,,0.05618051551282406,0
streamspot,43,graph_topo,47,,,0.10324389785528183,1
streamspot,43,graph_topo,48,,,0.07785197049379348,0
streamspot,43,graph_topo,49,,,0.5568810939788819,1
streamspot,43,graph_topo,50,,,0.222511488199234,0
streamspot,43,graph_topo,51,,,0.09679920375347137,1
streamspot,43,graph_topo,52,,,0.026382897235453128,0
streamspot,43,graph_topo,53,,,0.09338285028934479,1
streamspot,43,graph_topo,54,,,0.09368725717067719,1
streamspot,43,graph_topo,55,,,0.08778944388031959,0
streamspot,43,graph_topo,56,,,0.1640450358390808,0
streamspot,43,graph_topo,57,,,0.09459489732980728,1
streamspot,43,graph_topo,58,,,0.0939604550600052,1
streamspot,43,graph_topo,59,,,0.26647511422634124,0
streamspot,43,graph_topo,60,,,0.08258785754442215,0
streamspot,43,graph_topo,61,,,0.09503018856048584,1
streamspot,43,graph_topo,62,,,0.09737153500318527,1
streamspot,43,graph_topo,63,,,0.09697486758232117,1
streamspot,43,graph_topo,64,,,0.07765976563096047,0
streamspot,43,graph_topo,65,,,0.09645411670207978,1
streamspot,43,graph_topo,66,,,0.09750092774629593,1
streamspot,43,graph_topo,67,,,0.09606635123491288,1
streamspot,43,graph_topo,68,,,0.09442292749881745,1
streamspot,43,graph_topo,69,,,0.1437248907983303,0
streamspot,43,graph_topo,70,,,0.09787856191396713,1
streamspot,43,graph_topo,71,,,0.08943433463573455,0
streamspot,43,graph_topo,72,,,0.09302498996257783,1
streamspot,43,graph_topo,73,,,0.31689552068710325,0
streamspot,43,graph_topo,74,,,0.5549576878547668,1
streamspot,43,graph_topo,75,,,0.04036538116633892,0
streamspot,43,graph_topo,76,,,0.5469451725482941,1
streamspot,43,graph_topo,77,,,0.017343264631927015,0
streamspot,43,graph_topo,78,,,0.08984663784503936,1
streamspot,43,graph_topo,79,,,0.0943833976984024,1
streamspot,43,graph_topo,80,,,0.09726739823818206,1
streamspot,43,graph_topo,81,,,0.052435371279716494,0
streamspot,43,graph_topo,82,,,0.15838417112827302,0
streamspot,43,graph_topo,83,,,0.09420040100812913,1
streamspot,43,graph_topo,84,,,0.074751378595829,0
streamspot,43,graph_topo,85,,,0.052311249822378156,0
streamspot,43,graph_topo,86,,,0.441584312915802,1
streamspot,43,graph_topo,87,,,0.5350887179374695,1
streamspot,43,graph_topo,88,,,0.09400960206985473,1
streamspot,43,graph_topo,89,,,0.10390353128314019,0
streamspot,43,graph_topo,90,,,0.08071985468268394,0
streamspot,43,graph_topo,91,,,0.09732169397175312,0
streamspot,43,graph_topo,92,,,0.09710191786289216,1
streamspot,43,graph_topo,93,,,0.1174488604068756,0
streamspot,43,graph_topo,94,,,0.09282412379980087,1
streamspot,43,graph_topo,95,,,0.11835389286279678,0
streamspot,43,graph_topo,96,,,0.10466139167547225,0
streamspot,43,graph_topo,97,,,0.028326677158474922,0
streamspot,43,graph_topo,98,,,0.05961039960384369,0
streamspot,43,graph_topo,99,,,0.07382098808884621,0
streamspot,43,graph_topo,100,,,0.4874360620975494,1
streamspot,43,graph_topo,101,,,0.08341088965535164,0
streamspot,43,graph_topo,102,,,0.09208712577819825,1
streamspot,43,graph_topo,103,,,0.09700440019369125,1
streamspot,43,graph_topo,104,,,0.097081358730793,0
streamspot,43,graph_topo,105,,,0.04807870239019394,0
streamspot,43,graph_topo,106,,,0.045203914493322374,0
streamspot,43,graph_topo,107,,,0.09957857728004456,1
streamspot,43,graph_topo,108,,,0.09835646599531174,1
streamspot,43,graph_topo,109,,,0.09556341767311097,1
streamspot,43,graph_topo,110,,,0.26707087457180023,0
streamspot,43,graph_topo,111,,,0.06338929757475853,0
streamspot,43,graph_topo,112,,,0.011052501760423184,0
streamspot,43,graph_topo,113,,,0.27423264384269713,0
streamspot,43,graph_topo,114,,,0.09246285408735275,1
streamspot,43,graph_topo,115,,,0.19907251447439195,0
streamspot,43,graph_topo,116,,,0.09302501529455184,1
streamspot,43,graph_topo,117,,,0.09447128027677536,1
streamspot,43,graph_topo,118,,,0.054025103151798246,0
streamspot,43,graph_topo,119,,,0.032071173563599585,0
streamspot,43,graph_topo,120,,,0.07623947411775589,0
streamspot,43,graph_topo,121,,,0.09571247473359108,0
streamspot,43,graph_topo,122,,,0.036218791455030444,0
streamspot,43,graph_topo,123,,,0.510797244310379,1
streamspot,43,graph_topo,124,,,0.09794503152370453,1
streamspot,43,graph_topo,125,,,0.37919001579284667,1
streamspot,43,graph_topo,126,,,0.057149481028318405,0
streamspot,43,graph_topo,127,,,0.0945048213005066,1
streamspot,43,graph_topo,128,,,0.5379887819290161,1
streamspot,43,graph_topo,129,,,0.1610100209712982,0
streamspot,43,graph_topo,130,,,0.2746140196919441,0
streamspot,43,graph_topo,131,,,0.057408826798200606,0
streamspot,43,graph_topo,132,,,0.1011176710948348,0
streamspot,43,graph_topo,133,,,0.09900277853012085,1
streamspot,43,graph_topo,134,,,0.09949172437191009,1
streamspot,43,graph_topo,135,,,0.5248451173305512,0
streamspot,43,graph_topo,136,,,0.20053144097328185,0
streamspot,43,graph_topo,137,,,0.09315778613090515,1
streamspot,43,graph_topo,138,,,0.08663390278816223,0
streamspot,43,graph_topo,139,,,0.06565791890025138,0
streamspot,43,graph_topo,140,,,0.47982876300811766,1
streamspot,43,graph_topo,141,,,0.09356867969036102,1
streamspot,43,graph_topo,142,,,0.09749580174684525,1
streamspot,43,graph_topo,143,,,0.1026280865073204,1
streamspot,43,graph_topo,144,,,0.04618533626198769,0
streamspot,43,graph_topo,145,,,0.09539135843515396,1
streamspot,43,graph_topo,146,,,0.10146724283695222,1
streamspot,43,graph_topo,147,,,0.09963927417993546,1
streamspot,43,graph_topo,148,,,0.29760362803936,0
streamspot,43,graph_topo,149,,,0.0370303638279438,0
streamspot,43,graph_topo,150,,,0.2184026062488556,0
streamspot,43,graph_topo,151,,,0.3075907230377197,1
streamspot,43,graph_topo,152,,,0.428761750459671,1
streamspot,43,graph_topo,153,,,0.20334091782569885,0
streamspot,43,graph_topo,154,,,0.09436866641044617,1
streamspot,43,graph_topo,155,,,0.04138958789408207,0
streamspot,43,graph_topo,156,,,0.05880758576095104,0
streamspot,43,graph_topo,157,,,0.11485704407095909,0
streamspot,43,graph_topo,158,,,0.09952839761972428,1
streamspot,43,graph_topo,159,,,0.010575622785836458,0
streamspot,44,graph_topo,0,0.024020903557538987,0,0.07234426885843277,0
streamspot,44,graph_topo,1,0.17586736083030702,1,0.17624209225177764,1
streamspot,44,graph_topo,2,0.022972767427563667,0,0.19177481532096863,1
streamspot,44,graph_topo,3,0.3155276596546173,0,0.17592331171035766,1
streamspot,44,graph_topo,4,0.3791458249092102,0,0.01274698432534933,0
streamspot,44,graph_topo,5,0.10548136085271835,0,0.1887729525566101,1
streamspot,44,graph_topo,6,0.183508437871933,1,0.17502351701259614,0
streamspot,44,graph_topo,7,0.17309685945510864,1,0.19965921342372894,1
streamspot,44,graph_topo,8,0.17724016308784485,1,0.17391694486141204,1
streamspot,44,graph_topo,9,0.17199517488479615,1,0.16881546080112458,1
streamspot,44,graph_topo,10,0.0333289384841919,0,0.10316215269267559,0
streamspot,44,graph_topo,11,0.03770268335938454,0,0.2057351440191269,1
streamspot,44,graph_topo,12,0.17552274763584136,1,0.06006034761667252,0
streamspot,44,graph_topo,13,0.03939548321068287,0,0.011481302604079247,0
streamspot,44,graph_topo,14,0.07507245317101478,0,0.5455057978630066,1
streamspot,44,graph_topo,15,0.1450883835554123,0,0.027564243786036967,0
streamspot,44,graph_topo,16,0.19833286106586456,1,0.21699343174695968,0
streamspot,44,graph_topo,17,0.012466587917879223,0,0.5622310221195221,0
streamspot,44,graph_topo,18,0.5677436709403991,1,0.15136503726243972,0
streamspot,44,graph_topo,19,0.17362643480300904,1,0.4341480493545532,1
streamspot,44,graph_topo,20,0.1823040783405304,1,0.17339874505996705,1
streamspot,44,graph_topo,21,0.18239407539367675,1,0.49467849135398867,0
streamspot,44,graph_topo,22,0.28330830931663514,0,0.18736017048358916,1
streamspot,44,graph_topo,23,0.17567499876022338,1,0.17846963405609131,1
streamspot,44,graph_topo,24,0.018227257207036017,0,0.1884692907333374,1
streamspot,44,graph_topo,25,0.18274087309837342,1,0.1819611370563507,1
streamspot,44,graph_topo,26,0.16801149845123292,0,0.18200307190418244,1
streamspot,44,graph_topo,27,0.17207374274730683,1,0.23970762491226197,0
streamspot,44,graph_topo,28,0.19000454545021056,1,0.5730069279670715,1
streamspot,44,graph_topo,29,0.015070956293493509,0,0.5193189918994904,0
streamspot,44,graph_topo,30,0.30516175627708436,1,0.0789238303899765,0
streamspot,44,graph_topo,31,0.19921922087669372,1,0.19391613602638244,1
streamspot,44,graph_topo,32,0.26569490134716034,0,0.1566673129796982,0
streamspot,44,graph_topo,33,0.1824613630771637,1,0.14228797554969788,1
streamspot,44,graph_topo,34,0.21091110706329347,1,0.14460381418466567,0
streamspot,44,graph_topo,35,0.2998634099960327,0,0.059307296946644786,0
streamspot,44,graph_topo,36,0.12901721000671387,0,0.036212938651442525,0
streamspot,44,graph_topo,37,0.18555283546447754,1,0.39563809633255004,0
streamspot,44,graph_topo,38,0.09407115876674652,0,0.19021523892879486,1
streamspot,44,graph_topo,39,0.4264223575592041,0,0.02792794778943062,0
streamspot,44,graph_topo,40,,,0.03269450478255749,0
streamspot,44,graph_topo,41,,,0.1791690021753311,1
streamspot,44,graph_topo,42,,,0.06292038559913635,0
streamspot,44,graph_topo,43,,,0.18901497423648833,1
streamspot,44,graph_topo,44,,,0.1834230601787567,1
streamspot,44,graph_topo,45,,,0.01987438015639782,0
streamspot,44,graph_topo,46,,,0.17983617782592773,1
streamspot,44,graph_topo,47,,,0.17539408802986145,1
streamspot,44,graph_topo,48,,,0.26003327071666715,0
streamspot,44,graph_topo,49,,,0.21812593340873718,0
streamspot,44,graph_topo,50,,,0.03975822106003761,0
streamspot,44,graph_topo,51,,,0.01718967203050852,0
streamspot,44,graph_topo,52,,,0.02771637998521328,0
streamspot,44,graph_topo,53,,,0.10571773946285248,0
streamspot,44,graph_topo,54,,,0.18559885621070862,1
streamspot,44,graph_topo,55,,,0.17264009714126588,1
streamspot,44,graph_topo,56,,,0.5112335443496704,1
streamspot,44,graph_topo,57,,,0.020084623247385025,0
streamspot,44,graph_topo,58,,,0.1126263126730919,0
streamspot,44,graph_topo,59,,,0.16808853149414063,1
streamspot,44,graph_topo,60,,,0.18388939797878265,1
streamspot,44,graph_topo,61,,,0.3181489646434784,1
streamspot,44,graph_topo,62,,,0.18001302182674409,1
streamspot,44,graph_topo,63,,,0.03203189931809902,0
streamspot,44,graph_topo,64,,,0.1764149248600006,1
streamspot,44,graph_topo,65,,,0.065264393389225,0
streamspot,44,graph_topo,66,,,0.5375995397567749,1
streamspot,44,graph_topo,67,,,0.15210746079683304,0
streamspot,44,graph_topo,68,,,0.17908843755722045,1
streamspot,44,graph_topo,69,,,0.17783817350864412,1
streamspot,44,graph_topo,70,,,0.18146660625934602,1
streamspot,44,graph_topo,71,,,0.31509959101676943,0
streamspot,44,graph_topo,72,,,0.5283211827278137,1
streamspot,44,graph_topo,73,,,0.18523828983306884,1
streamspot,44,graph_topo,74,,,0.17605166733264924,1
streamspot,44,graph_topo,75,,,0.15584363639354706,0
streamspot,44,graph_topo,76,,,0.09721463024616242,0
streamspot,44,graph_topo,77,,,0.16932933032512665,1
streamspot,44,graph_topo,78,,,0.322774201631546,1
streamspot,44,graph_topo,79,,,0.13984882235527038,0
streamspot,44,graph_topo,80,,,0.3743956446647644,1
streamspot,44,graph_topo,81,,,0.1878119945526123,1
streamspot,44,graph_topo,82,,,0.08952324390411377,0
streamspot,44,graph_topo,83,,,0.1729845643043518,1
streamspot,44,graph_topo,84,,,0.41399448812007905,0
streamspot,44,graph_topo,85,,,0.503315931558609,0
streamspot,44,graph_topo,86,,,0.1701793998479843,1
streamspot,44,graph_topo,87,,,0.39136323928833006,0
streamspot,44,graph_topo,88,,,0.1144264355301857,0
streamspot,44,graph_topo,89,,,0.17679085433483124,1
streamspot,44,graph_topo,90,,,0.13665693551301955,0
streamspot,44,graph_topo,91,,,0.06267251744866371,0
streamspot,44,graph_topo,92,,,0.3395496129989624,0
streamspot,44,graph_topo,93,,,0.18665413558483124,1
streamspot,44,graph_topo,94,,,0.19212299287319184,1
streamspot,44,graph_topo,95,,,0.178067946434021,1
streamspot,44,graph_topo,96,,,0.12015130445361137,0
streamspot,44,graph_topo,97,,,0.05615122690796852,0
streamspot,44,graph_topo,98,,,0.0451321579515934,0
streamspot,44,graph_topo,99,,,0.4791488587856293,0
streamspot,44,graph_topo,100,,,0.1833745688199997,1
streamspot,44,graph_topo,101,,,0.1859449952840805,1
streamspot,44,graph_topo,102,,,0.169417080283165,1
streamspot,44,graph_topo,103,,,0.25388011932373045,1
streamspot,44,graph_topo,104,,,0.10582935065031052,0
streamspot,44,graph_topo,105,,,0.024423396587371825,0
streamspot,44,graph_topo,106,,,0.06870456971228123,0
streamspot,44,graph_topo,107,,,0.03328110985457897,0
streamspot,44,graph_topo,108,,,0.4732318639755249,1
streamspot,44,graph_topo,109,,,0.47500593066215513,1
streamspot,44,graph_topo,110,,,0.03890246450901032,0
streamspot,44,graph_topo,111,,,0.021630814671516417,0
streamspot,44,graph_topo,112,,,0.18308899104595183,1
streamspot,44,graph_topo,113,,,0.024396515637636184,0
streamspot,44,graph_topo,114,,,0.04415143392980099,0
streamspot,44,graph_topo,115,,,0.15755920708179474,1
streamspot,44,graph_topo,116,,,0.3179482012987137,0
streamspot,44,graph_topo,117,,,0.05145236700773239,0
streamspot,44,graph_topo,118,,,0.09017125889658928,0
streamspot,44,graph_topo,119,,,0.47549914121627807,1
streamspot,44,graph_topo,120,,,0.23188496530056,0
streamspot,44,graph_topo,121,,,0.046125301346182826,0
streamspot,44,graph_topo,122,,,0.17127901017665864,1
streamspot,44,graph_topo,123,,,0.16989893615245819,1
streamspot,44,graph_topo,124,,,0.1804743766784668,1
streamspot,44,graph_topo,125,,,0.06606988757848739,0
streamspot,44,graph_topo,126,,,0.07561825290322303,0
streamspot,44,graph_topo,127,,,0.07302539795637131,0
streamspot,44,graph_topo,128,,,0.17547329068183898,1
streamspot,44,graph_topo,129,,,0.10121240615844726,0
streamspot,44,graph_topo,130,,,0.18287620842456817,1
streamspot,44,graph_topo,131,,,0.1537098616361618,0
streamspot,44,graph_topo,132,,,0.19647390842437745,1
streamspot,44,graph_topo,133,,,0.1730269432067871,1
streamspot,44,graph_topo,134,,,0.01793519761413336,0
streamspot,44,graph_topo,135,,,0.17379401326179506,1
streamspot,44,graph_topo,136,,,0.19002164900302887,0
streamspot,44,graph_topo,137,,,0.506871885061264,1
streamspot,44,graph_topo,138,,,0.18106485307216644,1
streamspot,44,graph_topo,139,,,0.5082575142383575,1
