dataset,train_ratio,seed,model,index,val_score,y_val,test_score,y_test
NF-BoT-IoT,0.25,42,topogcl,68,0.942328155040741,1,1.2762634754180908,0
NF-BoT-IoT,0.25,42,topogcl,69,0.5109649896621704,1,0.7360401153564453,1
NF-BoT-IoT,0.25,42,topogcl,70,0.6031197905540466,1,0.5348462462425232,1
NF-BoT-IoT,0.25,42,topogcl,71,0.5357117056846619,1,0.28426939249038696,1
NF-BoT-IoT,0.25,42,topogcl,72,0.2758511006832123,1,0.5584198832511902,1
NF-BoT-IoT,0.25,42,topogcl,73,0.46035781502723694,1,0.5035247206687927,1
NF-BoT-IoT,0.25,42,topogcl,74,0.41131168603897095,1,0.4747564494609833,0
NF-BoT-IoT,0.25,42,topogcl,75,0.5354126691818237,1,0.5296508073806763,1
NF-BoT-IoT,0.25,42,topogcl,76,0.5332533121109009,0,4.44041109085083,1
NF-BoT-IoT,0.25,42,topogcl,77,0.8008633852005005,1,0.151573047041893,1
NF-BoT-IoT,0.25,42,topogcl,78,0.4671243131160736,0,0.5625297427177429,1
NF-BoT-IoT,0.25,42,topogcl,79,0.7092800140380859,1,0.5340275168418884,1
NF-BoT-IoT,0.25,42,topogcl,80,0.540389895439148,1,0.5090007781982422,0
NF-BoT-IoT,0.25,42,topogcl,81,0.8413816690444946,0,0.36155393719673157,1
NF-BoT-IoT,0.25,42,topogcl,82,0.528997540473938,1,1.0531362295150757,1
NF-BoT-IoT,0.25,42,topogcl,83,0.3205357789993286,1,0.39579182863235474,1
NF-BoT-IoT,0.25,42,topogcl,84,0.7214853763580322,1,0.6250718235969543,1
NF-BoT-IoT,0.25,42,topogcl,85,0.15615962445735931,0,0.5044209361076355,1
NF-BoT-IoT,0.25,42,topogcl,86,0.6604135036468506,0,0.628397524356842,1
NF-BoT-IoT,0.25,42,topogcl,87,1.0913307666778564,1,0.48381805419921875,1
NF-BoT-IoT,0.25,42,topogcl,88,0.6700393557548523,1,0.6198827028274536,1
NF-BoT-IoT,0.25,42,topogcl,89,0.7242256999015808,1,0.18541628122329712,1
NF-BoT-IoT,0.25,42,topogcl,90,0.279480904340744,1,0.5416371822357178,1
NF-BoT-IoT,0.25,42,topogcl,91,0.2542165517807007,1,0.45439597964286804,1
NF-BoT-IoT,0.25,42,topogcl,92,0.5537497997283936,0,1.3953663110733032,0
NF-BoT-IoT,0.25,42,topogcl,93,1.108872652053833,1,0.5293629765510559,1
NF-BoT-IoT,0.25,42,topogcl,94,1.680789828300476,0,0.4732154607772827,1
NF-BoT-IoT,0.25,42,topogcl,95,1.4412040710449219,1,0.25882360339164734,1
NF-BoT-IoT,0.25,42,topogcl,96,0.47398248314857483,1,0.8416090607643127,1
NF-BoT-IoT,0.25,42,topogcl,97,0.5250711441040039,1,0.5282813310623169,1
NF-BoT-IoT,0.25,42,topogcl,98,0.5282270312309265,1,0.6488925814628601,1
NF-BoT-IoT,0.25,42,topogcl,99,0.2767409384250641,1,0.9365739822387695,1
NF-BoT-IoT,0.25,42,topogcl,100,0.5686303973197937,1,0.5524945259094238,1
NF-BoT-IoT,0.25,42,topogcl,101,0.5395472049713135,1,0.6503565311431885,1
NF-BoT-IoT,0.25,42,topogcl,102,0.5689470171928406,1,0.528577983379364,1
NF-BoT-IoT,0.25,42,topogcl,103,0.5295354127883911,1,0.5090041160583496,0
NF-BoT-IoT,0.25,42,topogcl,104,0.528601884841919,1,0.5896931886672974,1
NF-BoT-IoT,0.25,42,topogcl,105,0.5254557728767395,1,0.3016314208507538,1
NF-BoT-IoT,0.25,42,topogcl,106,0.5382547974586487,1,0.5090010166168213,1
NF-BoT-IoT,0.25,42,topogcl,107,1.8622808456420898,1,0.9772352576255798,1
NF-BoT-IoT,0.25,42,topogcl,108,0.8080989122390747,0,1.3088958263397217,1
NF-BoT-IoT,0.25,42,topogcl,109,0.5083537101745605,0,0.6746220588684082,0
NF-BoT-IoT,0.25,42,topogcl,110,0.5369862914085388,1,0.22671908140182495,1
NF-BoT-IoT,0.25,42,topogcl,111,0.7384777069091797,1,0.5206915736198425,1
NF-BoT-IoT,0.25,42,topogcl,112,0.5281835198402405,0,0.3677002787590027,1
NF-BoT-IoT,0.25,42,topogcl,113,0.2838042974472046,1,0.4413754343986511,1
NF-BoT-IoT,0.25,42,topogcl,114,0.4593619704246521,1,0.8115065693855286,0
NF-BoT-IoT,0.25,42,topogcl,115,0.5254805684089661,1,0.5458321571350098,1
NF-BoT-IoT,0.25,42,topogcl,116,1.4437633752822876,1,0.5381792187690735,1
NF-BoT-IoT,0.25,42,topogcl,117,0.4117799997329712,1,2.0475354194641113,1
NF-BoT-IoT,0.25,42,topogcl,118,0.5363771319389343,1,0.6312767863273621,0
NF-BoT-IoT,0.25,42,topogcl,119,0.5839252471923828,1,1.4341397285461426,1
NF-BoT-IoT,0.25,42,topogcl,120,0.5553464293479919,1,0.6163955926895142,1
NF-BoT-IoT,0.25,42,topogcl,121,0.9821004867553711,1,0.5537871718406677,1
NF-BoT-IoT,0.25,42,topogcl,122,0.5333080887794495,1,0.9190986752510071,1
NF-BoT-IoT,0.25,42,topogcl,123,0.5533187985420227,0,0.9888850450515747,1
NF-BoT-IoT,0.25,42,topogcl,124,0.9220401048660278,1,0.8622191548347473,0
NF-BoT-IoT,0.25,42,topogcl,125,0.37158164381980896,1,0.22253786027431488,1
NF-BoT-IoT,0.25,42,topogcl,126,0.611376166343689,1,0.9762696027755737,1
NF-BoT-IoT,0.25,42,topogcl,127,0.5302435159683228,1,0.4401858150959015,1
NF-BoT-IoT,0.25,42,topogcl,128,0.835864245891571,0,0.2740420699119568,1
NF-BoT-IoT,0.25,42,topogcl,129,0.4360579252243042,1,0.5255236029624939,1
NF-BoT-IoT,0.25,42,topogcl,130,1.2303516864776611,1,0.8499181270599365,1
NF-BoT-IoT,0.25,42,topogcl,131,0.25017067790031433,0,0.524436354637146,1
NF-BoT-IoT,0.25,42,topogcl,132,0.49893108010292053,1,0.5378219485282898,1
NF-BoT-IoT,0.25,42,topogcl,133,0.25328585505485535,0,1.1259385347366333,1
NF-BoT-IoT,0.25,42,topogcl,134,0.5360621809959412,0,0.5388012528419495,1
NF-BoT-IoT,0.25,42,topogcl,135,0.7747542858123779,1,0.5894043445587158,1
NF-BoT-IoT,0.25,42,topogcl,136,0.5373101234436035,1,0.5533624887466431,0
NF-BoT-IoT,0.25,42,topogcl,137,0.5533354878425598,0,0.5859642028808594,1
NF-BoT-IoT,0.25,42,topogcl,138,0.5926556587219238,0,0.532136857509613,0
NF-BoT-IoT,0.25,42,topogcl,139,0.19407393038272858,0,0.26489531993865967,1
NF-BoT-IoT,0.25,42,topogcl,140,0.6312403082847595,0,0.5296042561531067,1
NF-BoT-IoT,0.25,42,topogcl,141,0.2727121412754059,1,0.596673846244812,0
NF-BoT-IoT,0.25,42,topogcl,142,0.5101922154426575,1,0.5242581963539124,0
NF-BoT-IoT,0.25,42,topogcl,143,0.525592565536499,1,0.9625874161720276,1
NF-BoT-IoT,0.25,42,topogcl,144,1.285422682762146,1,0.6158609986305237,1
NF-BoT-IoT,0.25,42,topogcl,145,0.9592829942703247,1,0.5286494493484497,1
NF-BoT-IoT,0.25,42,topogcl,146,0.5533624887466431,0,1.6371610164642334,1
NF-BoT-IoT,0.25,42,topogcl,147,0.9376055598258972,1,0.36594581604003906,1
NF-BoT-IoT,0.25,42,topogcl,148,0.5321332216262817,0,1.6788244247436523,0
NF-BoT-IoT,0.25,42,topogcl,149,0.535920262336731,1,0.5555174350738525,1
NF-BoT-IoT,0.25,42,topogcl,150,0.22974753379821777,1,0.553196132183075,0
NF-BoT-IoT,0.25,42,topogcl,151,0.5536270141601562,0,0.15679703652858734,0
NF-BoT-IoT,0.25,42,topogcl,152,0.3898472189903259,1,0.5536519885063171,0
NF-BoT-IoT,0.25,42,topogcl,153,0.45968329906463623,1,0.5344576239585876,0
NF-BoT-IoT,0.25,42,topogcl,154,0.6338129639625549,0,0.5463718175888062,1
NF-BoT-IoT,0.25,42,topogcl,155,0.15973076224327087,1,1.0603663921356201,1
NF-BoT-IoT,0.25,42,topogcl,156,0.7344191670417786,1,0.5423558354377747,1
NF-BoT-IoT,0.25,42,topogcl,157,0.5385810732841492,1,0.5402145385742188,1
NF-BoT-IoT,0.25,42,topogcl,158,1.122989296913147,1,1.3990771770477295,1
NF-BoT-IoT,0.25,42,topogcl,159,0.2572307586669922,1,0.5301517248153687,1
NF-BoT-IoT,0.25,42,topogcl,160,0.9707496762275696,1,0.3747296631336212,1
NF-BoT-IoT,0.25,42,topogcl,161,0.3665909767150879,0,0.6246497631072998,1
NF-BoT-IoT,0.25,42,topogcl,162,1.5615943670272827,1,0.6031520962715149,0
NF-BoT-IoT,0.25,42,topogcl,163,0.9463348388671875,1,0.6158616542816162,1
NF-BoT-IoT,0.25,42,topogcl,164,1.0082900524139404,1,0.5301288366317749,1
NF-BoT-IoT,0.25,42,topogcl,165,0.5331404209136963,1,0.5303653478622437,1
NF-BoT-IoT,0.25,42,topogcl,166,1.1557594537734985,1,0.3927270174026489,0
NF-BoT-IoT,0.25,42,topogcl,167,0.9761181473731995,1,0.5254557728767395,1
NF-BoT-IoT,0.25,42,topogcl,168,0.6213725805282593,1,1.6356539726257324,1
NF-BoT-IoT,0.25,42,topogcl,169,0.5162574052810669,0,0.5253232717514038,1
NF-BoT-IoT,0.25,42,topogcl,170,0.43486979603767395,0,0.3653082847595215,0
NF-BoT-IoT,0.25,42,topogcl,171,0.5271427035331726,1,0.719771683216095,1
NF-BoT-IoT,0.25,42,topogcl,172,1.1382052898406982,1,0.9178825616836548,1
NF-BoT-IoT,0.25,42,topogcl,173,1.0526587963104248,1,1.3384901285171509,1
NF-BoT-IoT,0.25,42,topogcl,174,0.5348564982414246,1,0.9637943506240845,1
NF-BoT-IoT,0.25,42,topogcl,175,0.5285434722900391,1,0.1628228724002838,1
NF-BoT-IoT,0.25,42,topogcl,176,0.9166666269302368,1,0.6231244802474976,1
NF-BoT-IoT,0.25,42,topogcl,177,1.0106732845306396,1,0.510584831237793,1
NF-BoT-IoT,0.25,42,topogcl,178,0.24363099038600922,1,0.5536986589431763,1
NF-BoT-IoT,0.25,42,topogcl,179,0.48929545283317566,1,0.25686511397361755,1
NF-BoT-IoT,0.25,42,topogcl,180,0.5296275615692139,1,0.5368706583976746,1
NF-BoT-IoT,0.25,42,topogcl,181,0.5257335305213928,1,0.9917535185813904,1
NF-BoT-IoT,0.25,42,topogcl,182,0.8885509967803955,1,0.43002253770828247,0
NF-BoT-IoT,0.25,42,topogcl,183,0.5059009790420532,1,0.9606103301048279,1
NF-BoT-IoT,0.25,42,topogcl,184,0.9349965453147888,1,0.528292715549469,1
NF-BoT-IoT,0.25,42,topogcl,185,0.5037087202072144,1,0.909972608089447,1
NF-BoT-IoT,0.25,42,topogcl,186,0.9522033333778381,1,0.5946738719940186,1
NF-BoT-IoT,0.25,42,topogcl,187,0.5987769365310669,0,0.5281467437744141,0
NF-BoT-IoT,0.25,42,topogcl,188,0.5084664821624756,1,0.526002824306488,1
NF-BoT-IoT,0.25,42,topogcl,189,0.9771373867988586,1,0.9827484488487244,1
NF-BoT-IoT,0.25,42,topogcl,190,0.23314028978347778,1,0.9931662082672119,1
NF-BoT-IoT,0.25,42,topogcl,191,0.9031761884689331,1,0.6342931389808655,0
NF-BoT-IoT,0.25,42,topogcl,192,0.5880504250526428,0,0.532136857509613,0
NF-BoT-IoT,0.25,42,topogcl,193,0.5439821481704712,1,1.0076760053634644,1
NF-BoT-IoT,0.25,42,topogcl,194,0.8460389375686646,1,0.5315508246421814,1
NF-BoT-IoT,0.25,42,topogcl,195,0.9741538763046265,1,0.738947331905365,0
NF-BoT-IoT,0.25,42,topogcl,196,0.5743399262428284,1,0.5297440886497498,1
NF-BoT-IoT,0.25,42,topogcl,197,0.5328517556190491,1,0.5043752789497375,1
NF-BoT-IoT,0.25,42,topogcl,198,1.0512168407440186,1,0.9291791319847107,1
NF-BoT-IoT,0.25,42,topogcl,199,0.344490647315979,1,1.166757345199585,1
NF-BoT-IoT,0.25,42,topogcl,200,0.48181483149528503,1,0.9705568552017212,1
NF-BoT-IoT,0.25,42,topogcl,201,0.5420027375221252,0,0.5438910722732544,1
NF-BoT-IoT,0.25,42,topogcl,202,0.6161858439445496,1,1.0173488855361938,1
NF-BoT-IoT,0.25,42,topogcl,203,1.0084580183029175,1,0.6134701371192932,1
NF-BoT-IoT,0.25,42,topogcl,204,0.4874080717563629,1,0.24613261222839355,0
NF-BoT-IoT,0.25,42,topogcl,205,0.5396804809570312,0,0.5362131595611572,1
NF-BoT-IoT,0.25,42,topogcl,206,0.5140314698219299,1,0.5239015817642212,0
NF-BoT-IoT,0.25,42,topogcl,207,0.19382281601428986,1,0.5526716113090515,1
NF-BoT-IoT,0.25,42,topogcl,208,1.5109941959381104,1,0.5465792417526245,1
NF-BoT-IoT,0.25,42,topogcl,209,0.6087386012077332,1,0.5039448142051697,1
NF-BoT-IoT,0.25,42,topogcl,210,0.43548107147216797,0,0.5363497138023376,1
NF-BoT-IoT,0.25,42,topogcl,211,0.623121440410614,1,0.19515420496463776,0
NF-BoT-IoT,0.25,42,topogcl,212,0.9975822567939758,1,0.8076956868171692,0
NF-BoT-IoT,0.25,42,topogcl,213,0.5492229461669922,1,0.6817241311073303,1
NF-BoT-IoT,0.25,42,topogcl,214,0.8214523792266846,1,0.5253890156745911,1
NF-BoT-IoT,0.25,42,topogcl,215,1.0473906993865967,1,0.5384672284126282,1
NF-BoT-IoT,0.25,42,topogcl,216,0.5297690629959106,1,0.5511807799339294,1
NF-BoT-IoT,0.25,42,topogcl,217,0.4337348937988281,1,0.25602635741233826,1
NF-BoT-IoT,0.25,42,topogcl,218,0.2293209582567215,1,0.34123045206069946,1
NF-BoT-IoT,0.25,42,topogcl,219,0.5528801083564758,0,0.37299758195877075,1
NF-BoT-IoT,0.25,42,topogcl,220,0.5090007781982422,1,0.9795693755149841,1
NF-BoT-IoT,0.25,42,topogcl,221,0.5963190793991089,1,0.26533445715904236,1
NF-BoT-IoT,0.25,42,topogcl,222,0.5364391803741455,1,0.1259106695652008,1
NF-BoT-IoT,0.25,42,topogcl,223,1.097210168838501,1,0.5413981080055237,1
NF-BoT-IoT,0.25,42,topogcl,224,0.6199818849563599,1,0.4700625538825989,1
NF-BoT-IoT,0.25,42,topogcl,225,0.5300264954566956,1,0.19243524968624115,1
NF-BoT-IoT,0.25,42,topogcl,226,0.24163861572742462,1,1.1018637418746948,1
NF-BoT-IoT,0.25,42,topogcl,227,0.663741946220398,1,0.6839085817337036,1
NF-BoT-IoT,0.25,42,topogcl,228,0.8949207067489624,1,0.6464856266975403,1
NF-BoT-IoT,0.25,42,topogcl,229,1.0736808776855469,1,0.5772563219070435,1
NF-BoT-IoT,0.25,42,topogcl,230,0.5191497802734375,1,0.872911810874939,1
NF-BoT-IoT,0.25,42,topogcl,231,0.5012000203132629,1,0.5356718301773071,1
NF-BoT-IoT,0.25,42,topogcl,232,0.9950311779975891,1,0.5266575217247009,0
NF-BoT-IoT,0.25,42,topogcl,233,0.8173598647117615,0,0.6572530269622803,1
NF-BoT-IoT,0.25,42,topogcl,234,1.0858840942382812,1,0.7865982055664062,1
NF-BoT-IoT,0.25,42,topogcl,235,0.9588150978088379,1,0.2842576503753662,1
NF-BoT-IoT,0.25,42,topogcl,236,0.5533970594406128,1,0.4475840926170349,1
NF-BoT-IoT,0.25,42,topogcl,237,0.5108497142791748,1,0.5422654747962952,1
NF-BoT-IoT,0.25,42,topogcl,238,1.193359136581421,1,0.5300769209861755,1
NF-BoT-IoT,0.25,42,topogcl,239,0.5101106762886047,1,0.6102049946784973,1
NF-BoT-IoT,0.25,42,topogcl,240,0.5090007781982422,0,0.3226096034049988,1
NF-BoT-IoT,0.25,42,topogcl,241,0.44169172644615173,1,0.5828619003295898,0
NF-BoT-IoT,0.25,42,topogcl,242,0.9106047749519348,1,0.45088762044906616,1
NF-BoT-IoT,0.25,42,topogcl,243,0.5239719748497009,0,0.2647068500518799,0
NF-BoT-IoT,0.25,42,topogcl,244,0.5582396984100342,1,0.20505903661251068,1
NF-BoT-IoT,0.25,42,topogcl,245,0.5250711441040039,1,0.5321030020713806,1
NF-BoT-IoT,0.25,42,topogcl,246,0.4928414523601532,1,0.3200828731060028,1
NF-BoT-IoT,0.25,42,topogcl,247,0.5301976203918457,1,0.6308484673500061,1
NF-BoT-IoT,0.25,42,topogcl,248,0.8940773606300354,1,1.9195653200149536,1
NF-BoT-IoT,0.25,42,topogcl,249,0.538910984992981,0,0.23638658225536346,1
NF-BoT-IoT,0.25,42,topogcl,250,0.24667568504810333,1,0.541874885559082,1
NF-BoT-IoT,0.25,42,topogcl,251,0.5386922359466553,1,1.0702048540115356,1
NF-BoT-IoT,0.25,42,topogcl,252,0.413120299577713,1,0.5816071629524231,1
NF-BoT-IoT,0.25,42,topogcl,253,2.0972535610198975,1,0.5238792896270752,1
NF-BoT-IoT,0.25,42,topogcl,254,0.5397368669509888,0,0.5165662169456482,1
NF-BoT-IoT,0.25,42,topogcl,255,0.6807712316513062,1,0.5254976749420166,1
NF-BoT-IoT,0.25,42,topogcl,256,0.37671202421188354,1,2.773589611053467,1
NF-BoT-IoT,0.25,42,topogcl,257,0.2658442556858063,1,0.5735724568367004,1
NF-BoT-IoT,0.25,42,topogcl,258,0.722892701625824,1,0.36958634853363037,1
NF-BoT-IoT,0.25,42,topogcl,259,0.5395031571388245,1,2.5320792198181152,1
NF-BoT-IoT,0.25,42,topogcl,260,0.7476572394371033,1,0.3975845277309418,1
NF-BoT-IoT,0.25,42,topogcl,261,0.3202390670776367,1,0.2683236598968506,1
NF-BoT-IoT,0.25,42,topogcl,262,0.6850133538246155,1,0.9304240345954895,1
NF-BoT-IoT,0.25,42,topogcl,263,0.5532629489898682,0,0.5277087092399597,1
NF-BoT-IoT,0.25,42,topogcl,264,0.5297228097915649,1,0.5285936594009399,1
NF-BoT-IoT,0.25,42,topogcl,265,0.525168776512146,1,0.97075355052948,1
NF-BoT-IoT,0.25,42,topogcl,266,0.3823963701725006,0,0.5368655920028687,1
NF-BoT-IoT,0.25,42,topogcl,267,0.4580499827861786,1,0.3664441406726837,1
NF-BoT-IoT,0.25,42,topogcl,268,0.255128413438797,1,0.5086317658424377,1
NF-BoT-IoT,0.25,42,topogcl,269,0.6166784763336182,1,0.25878632068634033,1
NF-BoT-IoT,0.25,42,topogcl,270,0.6219913363456726,1,1.0377699136734009,1
NF-BoT-IoT,0.25,42,topogcl,271,1.1678736209869385,1,0.45711904764175415,1
NF-BoT-IoT,0.25,42,topogcl,272,0.3877158463001251,1,0.8998091220855713,1
NF-BoT-IoT,0.25,42,topogcl,273,0.5728302597999573,1,0.9420287013053894,1
NF-BoT-IoT,0.25,42,topogcl,274,0.28528815507888794,1,0.5161249041557312,0
NF-BoT-IoT,0.25,42,topogcl,275,1.3604906797409058,1,0.5251950025558472,1
NF-BoT-IoT,0.25,42,topogcl,276,0.24258489906787872,1,1.1815378665924072,1
NF-BoT-IoT,0.25,42,topogcl,277,0.5401480793952942,1,0.5299340486526489,1
NF-BoT-IoT,0.25,42,topogcl,278,0.5978119969367981,1,1.2015081644058228,0
NF-BoT-IoT,0.25,42,topogcl,279,0.49422910809516907,1,0.5086314082145691,0
NF-BoT-IoT,0.25,42,topogcl,280,0.5427865386009216,1,0.3563847243785858,1
NF-BoT-IoT,0.25,42,topogcl,281,0.42381030321121216,0,0.2841810882091522,1
NF-BoT-IoT,0.25,42,topogcl,282,0.9723115563392639,1,0.9244834184646606,1
NF-BoT-IoT,0.25,42,topogcl,283,0.5409952998161316,1,0.5533624887466431,0
NF-BoT-IoT,0.25,42,topogcl,284,0.8855760097503662,1,0.721951425075531,1
NF-BoT-IoT,0.25,42,topogcl,285,0.5270793437957764,1,0.7638423442840576,1
NF-BoT-IoT,0.25,42,topogcl,286,0.6537305116653442,1,0.538823664188385,1
NF-BoT-IoT,0.25,42,topogcl,287,0.5381569862365723,1,0.7351400852203369,1
NF-BoT-IoT,0.25,42,topogcl,288,0.3019188344478607,1,0.5407057404518127,1
NF-BoT-IoT,0.25,42,topogcl,289,0.9026580452919006,1,0.5538865327835083,1
NF-BoT-IoT,0.25,42,topogcl,290,0.5296976566314697,1,0.8440454006195068,0
NF-BoT-IoT,0.25,42,topogcl,291,1.4123553037643433,1,0.5362759828567505,1
NF-BoT-IoT,0.25,42,topogcl,292,0.5307716727256775,1,0.6946008205413818,1
NF-BoT-IoT,0.25,42,topogcl,293,0.5551575422286987,1,0.9929038882255554,1
NF-BoT-IoT,0.25,42,topogcl,294,0.6357126832008362,1,0.2066071778535843,1
NF-BoT-IoT,0.25,42,topogcl,295,0.5300264954566956,1,0.49977046251296997,1
NF-BoT-IoT,0.25,42,topogcl,296,1.1677414178848267,1,0.27404356002807617,1
NF-BoT-IoT,0.25,42,topogcl,297,0.9172198176383972,1,0.6424049735069275,1
NF-BoT-IoT,0.25,42,topogcl,298,0.5145301222801208,1,0.558568000793457,1
NF-BoT-IoT,0.25,42,topogcl,299,0.5778159499168396,1,0.5198407769203186,1
NF-BoT-IoT,0.25,42,topogcl,300,0.5294420719146729,1,0.26114779710769653,1
NF-BoT-IoT,0.25,42,topogcl,301,0.9313443303108215,1,0.179287388920784,1
NF-BoT-IoT,0.25,42,topogcl,302,0.5357266068458557,1,0.523811936378479,1
NF-BoT-IoT,0.25,42,topogcl,303,0.5303652882575989,1,0.5302665829658508,1
