dataset,train_ratio,seed,model,index,val_score,y_val,test_score,y_test
streamspot,0.8,42,graphcl,28,0.6751111745834351,0,0.594157874584198,0
streamspot,0.8,42,graphcl,29,0.26847782731056213,0,0.5499669909477234,0
streamspot,0.8,42,graphcl,30,0.516211748123169,0,0.6299861669540405,0
streamspot,0.8,42,graphcl,31,0.4619593918323517,0,0.23613658547401428,0
streamspot,0.8,42,graphcl,32,0.40149661898612976,0,0.5210375785827637,0
streamspot,0.8,42,graphcl,33,0.3337651789188385,0,0.8427316546440125,0
streamspot,0.8,42,graphcl,34,0.27261877059936523,0,0.6826541423797607,0
streamspot,0.8,42,graphcl,35,0.2859836518764496,0,0.5181531310081482,0
streamspot,0.8,42,graphcl,36,0.5909554958343506,0,0.6333726644515991,1
streamspot,0.8,42,graphcl,37,0.20165963470935822,0,0.5916423201560974,0
streamspot,0.8,42,graphcl,38,0.5642473101615906,1,0.7101566791534424,1
streamspot,0.8,42,graphcl,39,0.7022459506988525,0,0.3315194845199585,0
streamspot,0.8,42,graphcl,40,0.2838878035545349,0,0.5826730132102966,1
streamspot,0.8,42,graphcl,41,0.21665169298648834,0,0.5930073857307434,0
streamspot,0.8,42,graphcl,42,0.6662994623184204,0,0.30502453446388245,0
streamspot,0.8,42,graphcl,43,0.23704887926578522,0,0.7971552610397339,0
streamspot,0.8,42,graphcl,44,0.17639349400997162,0,0.17705149948596954,0
streamspot,0.8,42,graphcl,45,0.1853698045015335,0,0.608729362487793,0
streamspot,0.8,42,graphcl,46,0.5202386975288391,0,0.52495276927948,0
streamspot,0.8,42,graphcl,47,0.6177135705947876,1,0.2663547098636627,0
streamspot,0.8,42,graphcl,48,0.5402064919471741,1,0.2705194056034088,0
streamspot,0.8,42,graphcl,49,0.7126808762550354,0,0.7262275815010071,0
streamspot,0.8,42,graphcl,50,0.658854603767395,1,0.5724065899848938,0
streamspot,0.8,42,graphcl,51,0.5539404153823853,0,0.7144033312797546,0
streamspot,0.8,42,graphcl,52,0.43574491143226624,0,0.42647603154182434,0
streamspot,0.8,42,graphcl,53,0.3917761445045471,0,0.25842201709747314,0
streamspot,0.8,42,graphcl,54,0.49542462825775146,0,0.6014794111251831,0
streamspot,0.8,42,graphcl,55,0.11769011616706848,0,0.5338667035102844,0
streamspot,0.8,42,graphcl,56,0.5370556712150574,0,0.6023620367050171,0
streamspot,0.8,42,graphcl,57,0.8950024247169495,0,0.1259128302335739,0
streamspot,0.8,42,graphcl,58,0.5526916980743408,0,0.7852562069892883,1
streamspot,0.8,42,graphcl,59,0.7482162714004517,1,0.6209644675254822,1
streamspot,0.8,43,graphcl,0,0.4350605607032776,0,0.4046684503555298,0
streamspot,0.8,43,graphcl,1,0.19322794675827026,0,0.3920026421546936,0
streamspot,0.8,43,graphcl,2,0.4892611503601074,1,0.4324115514755249,0
streamspot,0.8,43,graphcl,3,0.3370204567909241,0,0.5508109927177429,1
streamspot,0.8,43,graphcl,4,0.3571135103702545,0,0.40520673990249634,0
streamspot,0.8,43,graphcl,5,0.5684353113174438,1,0.5786079168319702,1
streamspot,0.8,43,graphcl,6,0.22781729698181152,0,0.1685829609632492,0
streamspot,0.8,43,graphcl,7,0.42115476727485657,0,0.3394017517566681,0
streamspot,0.8,43,graphcl,8,0.6739512085914612,0,0.4119822680950165,0
streamspot,0.8,43,graphcl,9,0.48410069942474365,1,0.5019811391830444,1
streamspot,0.8,43,graphcl,10,0.6783177852630615,0,0.4815163016319275,0
streamspot,0.8,43,graphcl,11,0.2517336308956146,0,0.38943517208099365,0
streamspot,0.8,43,graphcl,12,0.3086620569229126,0,0.2978994846343994,0
streamspot,0.8,43,graphcl,13,0.20625896751880646,0,0.17136737704277039,0
streamspot,0.8,43,graphcl,14,0.5072718262672424,0,0.5559732913970947,1
streamspot,0.8,43,graphcl,15,0.6690208911895752,0,0.6568408012390137,0
streamspot,0.8,43,graphcl,16,0.2937168478965759,0,0.3517250716686249,0
streamspot,0.8,43,graphcl,17,0.45245715975761414,0,0.6115341186523438,0
streamspot,0.8,43,graphcl,18,0.44749191403388977,0,0.39472800493240356,0
streamspot,0.8,43,graphcl,19,0.5279149413108826,0,0.6860067844390869,0
streamspot,0.8,43,graphcl,20,0.4367593824863434,0,0.6183249950408936,0
streamspot,0.8,43,graphcl,21,0.42036575078964233,0,0.27537745237350464,0
streamspot,0.8,43,graphcl,22,0.4020262062549591,0,0.4874488115310669,0
streamspot,0.8,43,graphcl,23,0.3056861460208893,0,0.6279642581939697,0
streamspot,0.8,43,graphcl,24,0.5231199860572815,0,0.3871491849422455,0
streamspot,0.8,43,graphcl,25,0.614039957523346,1,0.37023964524269104,0
streamspot,0.8,43,graphcl,26,0.24838794767856598,0,0.22732193768024445,0
streamspot,0.8,43,graphcl,27,0.28839802742004395,0,0.6586692333221436,0
streamspot,0.8,43,graphcl,28,0.6652745604515076,0,0.41234585642814636,0
streamspot,0.8,43,graphcl,29,0.8871476650238037,0,0.32860347628593445,0
streamspot,0.8,43,graphcl,30,0.4812329113483429,0,0.42698976397514343,0
streamspot,0.8,43,graphcl,31,0.503870964050293,0,0.36524611711502075,0
streamspot,0.8,43,graphcl,32,0.6847883462905884,0,0.345895379781723,0
streamspot,0.8,43,graphcl,33,0.656559944152832,0,0.6519598960876465,0
streamspot,0.8,43,graphcl,34,0.6480486989021301,0,0.3380659818649292,0
streamspot,0.8,43,graphcl,35,0.3721993565559387,0,0.6391744017601013,0
streamspot,0.8,43,graphcl,36,0.43011829257011414,0,0.6029358506202698,0
streamspot,0.8,43,graphcl,37,0.17406781017780304,0,0.4377827048301697,0
streamspot,0.8,43,graphcl,38,0.6532789468765259,0,0.28155046701431274,0
streamspot,0.8,43,graphcl,39,0.2332978993654251,0,0.6091022491455078,1
streamspot,0.8,43,graphcl,40,0.6322024464607239,0,0.5669139623641968,0
streamspot,0.8,43,graphcl,41,0.2506069242954254,0,0.6299679279327393,0
streamspot,0.8,43,graphcl,42,0.5770856738090515,1,0.5373398661613464,0
streamspot,0.8,43,graphcl,43,0.18580205738544464,0,0.23596295714378357,0
streamspot,0.8,43,graphcl,44,0.6272565126419067,1,0.6885970830917358,0
streamspot,0.8,43,graphcl,45,0.3068414032459259,0,0.5917997360229492,0
streamspot,0.8,43,graphcl,46,0.52899569272995,1,0.3191561996936798,0
streamspot,0.8,43,graphcl,47,0.28645947575569153,0,0.6803110241889954,0
streamspot,0.8,43,graphcl,48,0.45334720611572266,0,0.5042439103126526,1
streamspot,0.8,43,graphcl,49,0.5299169421195984,0,0.5087618827819824,1
streamspot,0.8,43,graphcl,50,0.1881469190120697,0,0.562466025352478,1
streamspot,0.8,43,graphcl,51,0.21504750847816467,0,0.631745457649231,0
streamspot,0.8,43,graphcl,52,0.43613407015800476,0,0.44968119263648987,0
streamspot,0.8,43,graphcl,53,0.4922105073928833,1,0.266202449798584,0
streamspot,0.8,43,graphcl,54,0.6454974412918091,0,0.3238672912120819,0
streamspot,0.8,43,graphcl,55,0.6374651789665222,0,0.24908092617988586,0
streamspot,0.8,43,graphcl,56,0.5023878216743469,1,0.566601037979126,1
streamspot,0.8,43,graphcl,57,0.46949467062950134,1,0.2946356236934662,0
streamspot,0.8,43,graphcl,58,0.25469639897346497,0,0.5057519674301147,1
streamspot,0.8,43,graphcl,59,0.359617680311203,0,0.36909162998199463,0
streamspot,0.8,44,graphcl,0,0.40413403511047363,0,0.7870230674743652,0
streamspot,0.8,44,graphcl,1,0.5508570075035095,0,0.3625450134277344,0
streamspot,0.8,44,graphcl,2,0.7829206585884094,0,0.2292793095111847,0
streamspot,0.8,44,graphcl,3,0.2633843719959259,0,0.6252428889274597,1
streamspot,0.8,44,graphcl,4,0.5747206211090088,0,0.409589022397995,0
streamspot,0.8,44,graphcl,5,0.35735073685646057,0,0.3579596281051636,0
streamspot,0.8,44,graphcl,6,0.34406620264053345,0,0.28470590710639954,0
streamspot,0.8,44,graphcl,7,0.4244159460067749,0,0.48506927490234375,0
streamspot,0.8,44,graphcl,8,0.568941593170166,0,0.5181502103805542,1
streamspot,0.8,44,graphcl,9,0.44312089681625366,0,0.5462841391563416,1
streamspot,0.8,44,graphcl,10,0.25267648696899414,0,0.37606754899024963,0
streamspot,0.8,44,graphcl,11,0.69183349609375,0,0.571656346321106,1
streamspot,0.8,44,graphcl,12,0.35424235463142395,0,0.8427843451499939,0
streamspot,0.8,44,graphcl,13,0.5506566762924194,1,0.6584193706512451,0
streamspot,0.8,44,graphcl,14,0.4434136748313904,0,0.5980949997901917,1
streamspot,0.8,44,graphcl,15,0.6574628353118896,0,0.6766869425773621,0
streamspot,0.8,44,graphcl,16,0.3977104723453522,0,0.3781348466873169,0
streamspot,0.8,44,graphcl,17,0.4632762670516968,0,0.35415780544281006,0
streamspot,0.8,44,graphcl,18,0.19397927820682526,0,0.26744261384010315,0
streamspot,0.8,44,graphcl,19,0.7440239191055298,0,0.5358126759529114,0
streamspot,0.8,44,graphcl,20,0.4573967754840851,0,0.36625486612319946,0
streamspot,0.8,44,graphcl,21,0.40851473808288574,0,0.38853833079338074,0
streamspot,0.8,44,graphcl,22,0.3045974671840668,0,0.5294482707977295,0
streamspot,0.8,44,graphcl,23,0.28638818860054016,0,0.36913371086120605,0
streamspot,0.8,44,graphcl,24,0.25247079133987427,0,0.3933343291282654,0
streamspot,0.8,44,graphcl,25,0.4309306740760803,0,0.3957497775554657,0
streamspot,0.8,44,graphcl,26,0.45579978823661804,0,0.2869994044303894,0
streamspot,0.8,44,graphcl,27,0.47101694345474243,0,0.3441358506679535,0
streamspot,0.8,44,graphcl,28,0.2718103229999542,0,0.3014986217021942,0
streamspot,0.8,44,graphcl,29,0.5007901191711426,1,0.4760470688343048,0
streamspot,0.8,44,graphcl,30,0.41629117727279663,0,0.24501147866249084,0
streamspot,0.8,44,graphcl,31,0.766089916229248,0,0.572946310043335,1
streamspot,0.8,44,graphcl,32,0.4983243942260742,0,0.49867314100265503,0
streamspot,0.8,44,graphcl,33,0.22139309346675873,0,0.619234561920166,0
streamspot,0.8,44,graphcl,34,0.5277870893478394,1,0.28699859976768494,0
streamspot,0.8,44,graphcl,35,0.514603316783905,0,0.4719061255455017,0
streamspot,0.8,44,graphcl,36,0.2282523810863495,0,0.6627928018569946,1
streamspot,0.8,44,graphcl,37,0.5082508325576782,1,0.19975078105926514,0
streamspot,0.8,44,graphcl,38,0.6580762267112732,0,0.39614373445510864,0
streamspot,0.8,44,graphcl,39,0.26719728112220764,0,0.187595933675766,0
streamspot,0.8,44,graphcl,40,0.4659866690635681,0,0.2600060999393463,0
streamspot,0.8,44,graphcl,41,0.49837765097618103,1,0.47399377822875977,0
streamspot,0.8,44,graphcl,42,0.44263559579849243,0,0.27553075551986694,0
streamspot,0.8,44,graphcl,43,0.5052403211593628,1,0.40278613567352295,0
streamspot,0.8,44,graphcl,44,0.5087110996246338,0,0.5403397083282471,0
streamspot,0.8,44,graphcl,45,0.6217106580734253,0,0.4350883960723877,0
streamspot,0.8,44,graphcl,46,0.5266678929328918,1,0.6754539012908936,0
streamspot,0.8,44,graphcl,47,0.6841976046562195,0,0.42041653394699097,0
streamspot,0.8,44,graphcl,48,0.35853442549705505,0,0.5655466914176941,0
streamspot,0.8,44,graphcl,49,0.3926696181297302,0,0.4989081919193268,0
streamspot,0.8,44,graphcl,50,0.2764632999897003,0,0.6683275103569031,0
streamspot,0.8,44,graphcl,51,0.3827720880508423,0,0.3197104334831238,0
streamspot,0.8,44,graphcl,52,0.9948666095733643,0,0.39614591002464294,0
streamspot,0.8,44,graphcl,53,0.45142942667007446,1,0.5190547108650208,1
streamspot,0.8,44,graphcl,54,0.5193636417388916,1,0.5216598510742188,1
streamspot,0.8,44,graphcl,55,0.5638754963874817,0,0.729928731918335,0
streamspot,0.8,44,graphcl,56,0.7727228999137878,0,0.20920468866825104,0
streamspot,0.8,44,graphcl,57,0.7261613607406616,0,0.3122495710849762,0
streamspot,0.8,44,graphcl,58,0.3829355239868164,0,0.552552342414856,1
streamspot,0.8,44,graphcl,59,0.5876412391662598,1,0.46243298053741455,0
grasec,0.8,42,graphcl,0,1.9129468202590942,1,1.741600751876831,1
grasec,0.8,42,graphcl,1,2.201533079147339,1,2.2648041248321533,1
grasec,0.8,42,graphcl,2,2.0268750190734863,1,2.206789493560791,1
grasec,0.8,42,graphcl,3,1.9591959714889526,1,1.7264668941497803,1
grasec,0.8,42,graphcl,4,1.9393569231033325,1,3.726531744003296,1
grasec,0.8,42,graphcl,5,2.5511653423309326,1,2.919693946838379,1
grasec,0.8,42,graphcl,6,1.6531740427017212,1,3.012230157852173,1
grasec,0.8,42,graphcl,7,2.500227451324463,1,2.4990553855895996,1
grasec,0.8,42,graphcl,8,1.8366072177886963,1,1.4041755199432373,1
grasec,0.8,42,graphcl,9,2.7596065998077393,1,2.0916616916656494,1
grasec,0.8,42,graphcl,10,2.2030417919158936,1,2.012187957763672,1
grasec,0.8,42,graphcl,11,2.0062687397003174,1,3.667722702026367,1
grasec,0.8,42,graphcl,12,1.728433609008789,1,2.150989532470703,1
grasec,0.8,42,graphcl,13,1.972006916999817,1,2.063171625137329,1
grasec,0.8,42,graphcl,14,1.8809285163879395,1,2.4428725242614746,1
grasec,0.8,42,graphcl,15,2.451385736465454,1,0.7383008599281311,0
grasec,0.8,42,graphcl,16,1.5345041751861572,1,1.9442898035049438,1
grasec,0.8,42,graphcl,17,3.534707546234131,1,3.364018201828003,1
grasec,0.8,42,graphcl,18,2.985957145690918,1,2.004575490951538,1
grasec,0.8,42,graphcl,19,2.0587494373321533,1,1.768103837966919,1
grasec,0.8,42,graphcl,20,2.1450517177581787,1,2.2058587074279785,1
grasec,0.8,42,graphcl,21,2.0419812202453613,1,1.5394928455352783,1
grasec,0.8,42,graphcl,22,2.2832422256469727,1,1.772679090499878,1
grasec,0.8,42,graphcl,23,1.6478004455566406,1,2.8040552139282227,1
grasec,0.8,42,graphcl,24,3.2668843269348145,1,3.023653030395508,1
grasec,0.8,42,graphcl,25,1.897706151008606,1,3.3484444618225098,1
grasec,0.8,42,graphcl,26,1.4741131067276,0,2.667837142944336,1
grasec,0.8,42,graphcl,27,1.4437834024429321,1,2.0533289909362793,1
grasec,0.8,42,graphcl,28,1.9658392667770386,1,3.569775104522705,1
grasec,0.8,42,graphcl,29,1.7974400520324707,1,2.121617555618286,1
grasec,0.8,42,graphcl,30,2.767423152923584,1,1.3995347023010254,1
grasec,0.8,42,graphcl,31,2.7414073944091797,1,3.6488471031188965,1
grasec,0.8,42,graphcl,32,2.5861401557922363,1,3.398437261581421,1
grasec,0.8,42,graphcl,33,1.7308638095855713,1,3.1542341709136963,1
grasec,0.8,42,graphcl,34,0.9237938523292542,1,1.5588046312332153,1
grasec,0.8,42,graphcl,35,1.7425740957260132,1,1.872530460357666,1
grasec,0.8,42,graphcl,36,1.2918198108673096,0,3.2038419246673584,1
grasec,0.8,42,graphcl,37,0.9763351678848267,0,2.1584882736206055,1
grasec,0.8,42,graphcl,38,2.0828781127929688,1,3.2873620986938477,1
grasec,0.8,42,graphcl,39,3.4265143871307373,1,2.882066488265991,1
grasec,0.8,42,graphcl,40,1.3080819845199585,1,1.7491199970245361,1
grasec,0.8,42,graphcl,41,1.8855640888214111,1,2.4142343997955322,1
grasec,0.8,42,graphcl,42,2.2347564697265625,1,3.135495901107788,1
grasec,0.8,42,graphcl,43,2.494929075241089,1,1.683402419090271,1
grasec,0.8,42,graphcl,44,0.9994481205940247,0,1.737373948097229,1
grasec,0.8,42,graphcl,45,2.419084072113037,1,3.898608922958374,1
grasec,0.8,42,graphcl,46,0.832224428653717,0,2.984135627746582,1
grasec,0.8,42,graphcl,47,2.4181442260742188,1,2.998404026031494,1
grasec,0.8,42,graphcl,48,2.6563479900360107,1,2.0503125190734863,1
grasec,0.8,42,graphcl,49,1.747012972831726,1,2.610412836074829,1
grasec,0.8,42,graphcl,50,1.727236032485962,1,2.3026046752929688,1
grasec,0.8,42,graphcl,51,1.956145167350769,1,1.945486307144165,1
grasec,0.8,42,graphcl,52,1.8181800842285156,1,3.2728078365325928,1
grasec,0.8,42,graphcl,53,2.33675479888916,1,1.4987038373947144,1
grasec,0.8,42,graphcl,54,1.3278692960739136,1,2.8255271911621094,1
grasec,0.8,42,graphcl,55,2.2314651012420654,1,2.0538735389709473,1
grasec,0.8,42,graphcl,56,2.968813180923462,1,2.127469062805176,1
grasec,0.8,42,graphcl,57,2.0550003051757812,1,3.005073308944702,1
grasec,0.8,42,graphcl,58,2.6229209899902344,1,2.330458641052246,1
grasec,0.8,42,graphcl,59,1.8404818773269653,1,1.8534352779388428,1
grasec,0.8,42,graphcl,60,3.052011013031006,1,2.438804864883423,1
grasec,0.8,42,graphcl,61,1.9933593273162842,1,1.6126389503479004,1
grasec,0.8,42,graphcl,62,2.2498066425323486,1,2.535609483718872,1
grasec,0.8,42,graphcl,63,2.6494576930999756,1,1.3780593872070312,1
grasec,0.8,42,graphcl,64,1.3692281246185303,0,3.095308780670166,1
grasec,0.8,42,graphcl,65,4.151023864746094,1,1.6500507593154907,1
grasec,0.8,42,graphcl,66,1.6933833360671997,1,1.19092857837677,1
grasec,0.8,42,graphcl,67,1.7712684869766235,1,1.787371277809143,1
grasec,0.8,42,graphcl,68,1.6856380701065063,1,2.3894076347351074,1
grasec,0.8,42,graphcl,69,2.880613327026367,1,2.094109058380127,1
grasec,0.8,42,graphcl,70,1.4576818943023682,1,0.7319967150688171,0
grasec,0.8,42,graphcl,71,1.8624695539474487,1,0.9339846968650818,1
grasec,0.8,42,graphcl,72,2.4946224689483643,1,3.2396299839019775,1
grasec,0.8,42,graphcl,73,1.9365735054016113,1,1.0612266063690186,1
grasec,0.8,42,graphcl,74,1.6642779111862183,1,3.224186658859253,1
grasec,0.8,42,graphcl,75,2.7428157329559326,1,3.334829330444336,1
grasec,0.8,42,graphcl,76,1.6208151578903198,1,2.9469900131225586,0
grasec,0.8,42,graphcl,77,2.6288745403289795,1,2.0841832160949707,1
grasec,0.8,42,graphcl,78,1.599836826324463,1,3.1721396446228027,1
grasec,0.8,42,graphcl,79,2.0515940189361572,1,4.027547836303711,1
grasec,0.8,42,graphcl,80,2.77744460105896,1,2.7546801567077637,1
grasec,0.8,42,graphcl,81,2.4642326831817627,1,1.900834560394287,1
grasec,0.8,42,graphcl,82,2.8209261894226074,1,1.6441832780838013,1
grasec,0.8,42,graphcl,83,1.573190450668335,1,2.8461005687713623,1
grasec,0.8,42,graphcl,84,1.8379157781600952,1,3.5789172649383545,1
grasec,0.8,42,graphcl,85,1.820648193359375,1,1.5956838130950928,1
grasec,0.8,42,graphcl,86,3.0728206634521484,1,2.268465995788574,1
grasec,0.8,42,graphcl,87,3.3600051403045654,1,1.8647319078445435,1
grasec,0.8,42,graphcl,88,3.9500584602355957,1,0.930895984172821,0
grasec,0.8,42,graphcl,89,2.8658201694488525,1,2.600003242492676,1
grasec,0.8,42,graphcl,90,1.4746440649032593,1,0.5905808210372925,0
grasec,0.8,42,graphcl,91,2.3193249702453613,1,0.9761736392974854,0
grasec,0.8,42,graphcl,92,1.2357819080352783,1,2.3039026260375977,1
grasec,0.8,42,graphcl,93,1.8053897619247437,1,1.8046399354934692,1
grasec,0.8,42,graphcl,94,1.1646957397460938,1,1.1260249614715576,1
grasec,0.8,42,graphcl,95,1.4884824752807617,1,1.614831566810608,1
grasec,0.8,42,graphcl,96,1.5572710037231445,0,1.7085330486297607,1
grasec,0.8,42,graphcl,97,2.3092970848083496,1,1.9762256145477295,1
grasec,0.8,42,graphcl,98,1.4530225992202759,1,2.740436553955078,1
grasec,0.8,42,graphcl,99,4.0055718421936035,1,2.408459424972534,1
grasec,0.8,42,graphcl,100,1.8748174905776978,1,1.8791307210922241,1
grasec,0.8,42,graphcl,101,2.4636049270629883,1,2.1677210330963135,1
grasec,0.8,42,graphcl,102,2.8711345195770264,1,2.1606478691101074,1
grasec,0.8,42,graphcl,103,3.1244635581970215,1,2.220365047454834,1
grasec,0.8,42,graphcl,104,1.9456582069396973,1,1.305699110031128,1
grasec,0.8,42,graphcl,105,1.5293618440628052,1,1.0558178424835205,0
grasec,0.8,42,graphcl,106,2.216280460357666,1,2.9561595916748047,1
grasec,0.8,42,graphcl,107,1.6632254123687744,1,0.6382413506507874,0
grasec,0.8,42,graphcl,108,1.3037440776824951,1,1.8072428703308105,1
grasec,0.8,42,graphcl,109,2.2294392585754395,1,1.675081491470337,1
grasec,0.8,42,graphcl,110,1.4778125286102295,1,1.5906517505645752,1
grasec,0.8,42,graphcl,111,2.210042953491211,1,2.928544044494629,1
grasec,0.8,42,graphcl,112,2.7066259384155273,1,1.8009953498840332,1
grasec,0.8,42,graphcl,113,1.4851446151733398,1,0.8977308869361877,0
grasec,0.8,42,graphcl,114,1.4182546138763428,1,1.7540321350097656,1
grasec,0.8,42,graphcl,115,2.2322661876678467,1,1.891861081123352,1
grasec,0.8,42,graphcl,116,2.400552988052368,1,1.6792811155319214,1
grasec,0.8,42,graphcl,117,2.4774043560028076,1,2.342334270477295,1
grasec,0.8,42,graphcl,118,1.503735065460205,1,2.4495456218719482,1
grasec,0.8,42,graphcl,119,2.8697397708892822,1,2.279236078262329,1
grasec,0.8,42,graphcl,120,3.8516414165496826,1,2.988114356994629,1
grasec,0.8,42,graphcl,121,1.7003474235534668,1,2.8995697498321533,1
grasec,0.8,42,graphcl,122,1.9678316116333008,1,1.9889777898788452,1
grasec,0.8,42,graphcl,123,2.1180830001831055,1,1.6991342306137085,1
grasec,0.8,42,graphcl,124,3.343488931655884,1,1.9494972229003906,1
grasec,0.8,42,graphcl,125,2.2575650215148926,1,2.7026453018188477,1
grasec,0.8,42,graphcl,126,2.950505256652832,1,2.176107883453369,1
grasec,0.8,42,graphcl,127,1.8876233100891113,1,1.6449432373046875,1
grasec,0.8,42,graphcl,128,3.9977223873138428,1,2.812490224838257,1
grasec,0.8,42,graphcl,129,2.280200481414795,1,0.6875073313713074,0
grasec,0.8,42,graphcl,130,3.0447030067443848,1,2.3544912338256836,1
grasec,0.8,42,graphcl,131,2.4817047119140625,1,3.1611807346343994,1
grasec,0.8,42,graphcl,132,2.375460386276245,1,3.1261420249938965,1
grasec,0.8,42,graphcl,133,1.7761445045471191,1,2.013115882873535,1
grasec,0.8,42,graphcl,134,2.8000175952911377,1,2.4051547050476074,1
grasec,0.8,42,graphcl,135,3.550403594970703,1,2.8994574546813965,1
grasec,0.8,42,graphcl,136,1.7472751140594482,1,0.5243294835090637,0
grasec,0.8,42,graphcl,137,2.560905694961548,1,2.2412681579589844,1
grasec,0.8,42,graphcl,138,1.6498100757598877,1,2.822282552719116,1
grasec,0.8,42,graphcl,139,1.8744033575057983,1,3.0870158672332764,1
grasec,0.8,42,graphcl,140,1.8682090044021606,1,1.9692116975784302,1
grasec,0.8,42,graphcl,141,2.633277654647827,1,2.1827750205993652,1
grasec,0.8,42,graphcl,142,1.6157793998718262,1,2.2659378051757812,1
grasec,0.8,42,graphcl,143,2.3242743015289307,1,1.5407551527023315,1
grasec,0.8,42,graphcl,144,3.1213207244873047,1,2.2119860649108887,1
grasec,0.8,42,graphcl,145,2.9049558639526367,1,1.5613380670547485,1
grasec,0.8,42,graphcl,146,2.096323013305664,1,3.2915902137756348,1
grasec,0.8,42,graphcl,147,1.8010913133621216,1,2.610106945037842,1
grasec,0.8,42,graphcl,148,3.1584389209747314,1,1.963291883468628,1
grasec,0.8,42,graphcl,149,1.792836308479309,1,2.3481099605560303,1
grasec,0.8,42,graphcl,150,1.7651476860046387,1,1.6164058446884155,1
grasec,0.8,42,graphcl,151,1.4206849336624146,1,2.296985626220703,1
grasec,0.8,42,graphcl,152,1.4871792793273926,1,2.915118932723999,1
grasec,0.8,42,graphcl,153,1.3583189249038696,1,1.6917959451675415,1
grasec,0.8,42,graphcl,154,1.8377169370651245,1,2.4795620441436768,1
grasec,0.8,42,graphcl,155,1.943861722946167,0,1.5378673076629639,1
grasec,0.8,42,graphcl,156,2.1544101238250732,1,2.968005418777466,1
grasec,0.8,42,graphcl,157,3.3198490142822266,1,1.9132041931152344,1
grasec,0.8,42,graphcl,158,1.753460168838501,1,2.7430479526519775,1
grasec,0.8,42,graphcl,159,1.7213714122772217,1,3.6356165409088135,1
grasec,0.8,42,graphcl,160,1.5090243816375732,1,2.2344472408294678,1
grasec,0.8,42,graphcl,161,3.229663848876953,1,2.9050862789154053,1
grasec,0.8,42,graphcl,162,2.443965435028076,1,2.0833020210266113,1
grasec,0.8,42,graphcl,163,1.6347005367279053,1,3.1564762592315674,1
grasec,0.8,42,graphcl,164,2.541722536087036,1,3.50695538520813,1
grasec,0.8,42,graphcl,165,3.186253786087036,1,3.3981456756591797,1
grasec,0.8,42,graphcl,166,3.493398427963257,1,2.8430120944976807,1
grasec,0.8,42,graphcl,167,3.2853569984436035,1,2.1116859912872314,1
grasec,0.8,42,graphcl,168,3.0794739723205566,1,1.800890564918518,1
grasec,0.8,42,graphcl,169,2.204449415206909,1,3.3212761878967285,1
grasec,0.8,42,graphcl,170,1.7458789348602295,1,2.0772950649261475,1
grasec,0.8,42,graphcl,171,1.8524844646453857,1,3.3803586959838867,1
grasec,0.8,42,graphcl,172,2.123614549636841,1,1.5397467613220215,0
grasec,0.8,42,graphcl,173,2.438929557800293,1,1.2245434522628784,0
grasec,0.8,42,graphcl,174,1.599033236503601,1,2.9719133377075195,1
grasec,0.8,42,graphcl,175,1.767174482345581,1,1.4513353109359741,1
