dataset,train_ratio,seed,model,index,val_score,y_val,test_score,y_test
streamspot,0.8,42,gnn,48,0.9993613362312317,1,0.00029050602461211383,0
streamspot,0.8,42,gnn,49,0.011532660573720932,0,3.0971291069964435e-12,0
streamspot,0.8,42,gnn,50,0.9983516931533813,1,1.9951776342175265e-11,0
streamspot,0.8,42,gnn,51,2.3148032823883113e-08,0,3.7223135272886065e-13,0
streamspot,0.8,42,gnn,52,8.448364678770304e-05,0,1.835619332268834e-05,0
streamspot,0.8,42,gnn,53,2.9857440608793695e-07,0,7.143904076656327e-05,0
streamspot,0.8,42,gnn,54,8.078438895608997e-08,0,0.0022646989673376083,0
streamspot,0.8,42,gnn,55,1.3372259672905784e-05,0,5.231675004324643e-08,0
streamspot,0.8,42,gnn,56,8.359082875756055e-14,0,2.2161819401844696e-07,0
streamspot,0.8,42,gnn,57,0.0011729487450793386,0,6.61560306980391e-06,0
streamspot,0.8,42,gnn,58,3.363301998016155e-11,0,0.9957323670387268,1
streamspot,0.8,42,gnn,59,0.9976221919059753,1,0.9990664124488831,1
streamspot,0.8,43,gnn,0,7.329670665967569e-07,0,5.0501164139404864e-08,0
streamspot,0.8,43,gnn,1,2.1211228158790618e-05,0,5.206070454732981e-06,0
streamspot,0.8,43,gnn,2,0.9966352581977844,1,9.272149159578191e-10,0
streamspot,0.8,43,gnn,3,0.00026274510310031474,0,0.9989761114120483,1
streamspot,0.8,43,gnn,4,2.668089473445434e-05,0,1.282746686648295e-09,0
streamspot,0.8,43,gnn,5,0.9987720847129822,1,0.9950072765350342,1
streamspot,0.8,43,gnn,6,0.00010086067049996927,0,7.735826511634514e-05,0
streamspot,0.8,43,gnn,7,7.097064602668013e-10,0,3.849925462873216e-07,0
streamspot,0.8,43,gnn,8,0.0031959842890501022,0,6.770088702978683e-07,0
streamspot,0.8,43,gnn,9,0.9958274960517883,1,0.582756519317627,1
streamspot,0.8,43,gnn,10,0.0008132007787935436,0,1.5216484428037802e-07,0
streamspot,0.8,43,gnn,11,1.4619653484260198e-05,0,7.852677952335796e-10,0
streamspot,0.8,43,gnn,12,3.1366897019324824e-05,0,0.00046680044033564627,0
streamspot,0.8,43,gnn,13,0.0004425328515935689,0,4.829716635867953e-05,0
streamspot,0.8,43,gnn,14,6.354057724422546e-09,0,0.998528003692627,1
streamspot,0.8,43,gnn,15,0.0016329459613189101,0,0.006340603809803724,0
streamspot,0.8,43,gnn,16,0.00012976180005352944,0,0.0001676771935308352,0
streamspot,0.8,43,gnn,17,2.358420923831428e-11,0,0.0014858376234769821,0
streamspot,0.8,43,gnn,18,6.3409697759198025e-06,0,0.0001124461050494574,0
streamspot,0.8,43,gnn,19,1.127561858993431e-06,0,0.00307003827765584,0
streamspot,0.8,43,gnn,20,8.766946120886132e-05,0,4.772201522840192e-10,0
streamspot,0.8,43,gnn,21,3.407722992676554e-10,0,0.00010846796067198738,0
streamspot,0.8,43,gnn,22,0.00014431626186706126,0,2.185641733376542e-06,0
streamspot,0.8,43,gnn,23,5.150460492586717e-05,0,0.0007011406705714762,0
streamspot,0.8,43,gnn,24,2.2498927876313246e-07,0,1.2645515745646208e-09,0
streamspot,0.8,43,gnn,25,0.9995930790901184,1,3.9591142808603763e-07,0
streamspot,0.8,43,gnn,26,0.00048754611634649336,0,0.0004952469607815146,0
streamspot,0.8,43,gnn,27,0.00010771028610179201,0,3.0942526318966657e-09,0
streamspot,0.8,43,gnn,28,0.007211617194116116,0,3.5993498386233114e-06,0
streamspot,0.8,43,gnn,29,0.00026581890415400267,0,9.417909154763038e-07,0
streamspot,0.8,43,gnn,30,2.4088339500849543e-07,0,3.2625999124569205e-10,0
streamspot,0.8,43,gnn,31,6.546201092305637e-08,0,7.369879817531455e-09,0
streamspot,0.8,43,gnn,32,0.002235023770481348,0,4.144339129652508e-07,0
streamspot,0.8,43,gnn,33,0.00955703854560852,0,2.381006879659253e-06,0
streamspot,0.8,43,gnn,34,0.006025541108101606,0,4.4708140194416046e-05,0
streamspot,0.8,43,gnn,35,4.109411033681454e-09,0,0.013985867612063885,0
streamspot,0.8,43,gnn,36,2.6487842474942624e-10,0,0.0032329640816897154,0
streamspot,0.8,43,gnn,37,2.639220292621758e-05,0,1.7921105381901725e-06,0
streamspot,0.8,43,gnn,38,0.004702845122665167,0,3.527064836816862e-05,0
streamspot,0.8,43,gnn,39,0.0021377329248934984,0,0.9996579885482788,1
streamspot,0.8,43,gnn,40,0.005006760358810425,0,6.237860361579806e-06,0
streamspot,0.8,43,gnn,41,0.0002372431627009064,0,0.004830984864383936,0
streamspot,0.8,43,gnn,42,0.999160885810852,1,2.7737109831171836e-10,0
streamspot,0.8,43,gnn,43,0.00015239354979712516,0,6.218804628588259e-05,0
streamspot,0.8,43,gnn,44,0.9996310472488403,1,0.00013642082922160625,0
streamspot,0.8,43,gnn,45,5.7489258324494585e-05,0,0.0034939241595566273,0
streamspot,0.8,43,gnn,46,0.9983249306678772,1,4.309776704758406e-05,0
streamspot,0.8,43,gnn,47,9.630966087570414e-05,0,0.023670168593525887,0
streamspot,0.8,43,gnn,48,1.8516822819947265e-05,0,0.9981769323348999,1
streamspot,0.8,43,gnn,49,1.8648686761491007e-10,0,0.5295177102088928,1
streamspot,0.8,43,gnn,50,0.0008736532181501389,0,0.9941312670707703,1
streamspot,0.8,43,gnn,51,7.241051207529381e-05,0,0.0021832960192114115,0
streamspot,0.8,43,gnn,52,5.443804184324108e-06,0,9.022082525511621e-10,0
streamspot,0.8,43,gnn,53,0.9975772500038147,1,7.633434142917395e-05,0
streamspot,0.8,43,gnn,54,0.004338656086474657,0,6.702740211039782e-05,0
streamspot,0.8,43,gnn,55,0.0006282446556724608,0,0.000291179574560374,0
streamspot,0.8,43,gnn,56,0.9970588684082031,1,0.9991353154182434,1
streamspot,0.8,43,gnn,57,0.9930256605148315,1,7.976926281116903e-05,0
streamspot,0.8,43,gnn,58,0.00016022221825551242,0,0.9943904280662537,1
streamspot,0.8,43,gnn,59,6.865563673130737e-10,0,7.415636105179146e-09,0
streamspot,0.8,44,gnn,0,4.029691077350739e-12,0,0.002398804295808077,0
streamspot,0.8,44,gnn,1,0.0018680603243410587,0,2.049759667555051e-10,0
streamspot,0.8,44,gnn,2,0.00803055427968502,0,3.053555337828584e-05,0
streamspot,0.8,44,gnn,3,6.139300694485428e-06,0,0.9929333925247192,1
streamspot,0.8,44,gnn,4,0.0009828476468101144,0,1.1019584134075444e-09,0
streamspot,0.8,44,gnn,5,9.61022372791831e-10,0,3.82605665899538e-12,0
streamspot,0.8,44,gnn,6,1.7641189073783203e-12,0,1.1665877153177462e-08,0
streamspot,0.8,44,gnn,7,1.0509512371470464e-08,0,1.8074216168867396e-12,0
streamspot,0.8,44,gnn,8,0.01619136892259121,0,0.9946671724319458,1
streamspot,0.8,44,gnn,9,8.892264095200497e-13,0,0.9971127510070801,1
streamspot,0.8,44,gnn,10,6.241406936169369e-06,0,6.150286208139732e-05,0
streamspot,0.8,44,gnn,11,0.004559568595141172,0,0.9986817240715027,1
streamspot,0.8,44,gnn,12,3.3207156775461044e-06,0,0.0011071112239733338,0
streamspot,0.8,44,gnn,13,0.7895975112915039,1,0.000978781608864665,0
streamspot,0.8,44,gnn,14,1.4880892742000218e-12,0,0.8269866108894348,1
streamspot,0.8,44,gnn,15,1.161778140357228e-08,0,0.0023670224472880363,0
streamspot,0.8,44,gnn,16,2.096587650157744e-06,0,0.000375327275833115,0
streamspot,0.8,44,gnn,17,3.6966131544691194e-11,0,3.282164229290174e-08,0
streamspot,0.8,44,gnn,18,0.00014180821017362177,0,5.7673318224260584e-05,0
streamspot,0.8,44,gnn,19,0.0014311089180409908,0,0.0001067109769792296,0
streamspot,0.8,44,gnn,20,4.759825245059801e-08,0,1.6323899697245903e-12,0
streamspot,0.8,44,gnn,21,1.7406349694937262e-09,0,4.5674926514582825e-12,0
streamspot,0.8,44,gnn,22,3.2712192954420516e-09,0,2.2142882145914644e-12,0
streamspot,0.8,44,gnn,23,0.00012028847413603216,0,1.6535904590053718e-11,0
streamspot,0.8,44,gnn,24,3.431387813179754e-05,0,1.3723233216467179e-08,0
streamspot,0.8,44,gnn,25,2.689781020137616e-08,0,8.429540088172871e-08,0
streamspot,0.8,44,gnn,26,4.187658900201008e-12,0,0.0002121517900377512,0
streamspot,0.8,44,gnn,27,5.319819695870365e-09,0,1.860159848376952e-08,0
streamspot,0.8,44,gnn,28,0.00014149484923109412,0,1.7267302609980106e-05,0
streamspot,0.8,44,gnn,29,0.9920238256454468,1,3.080239707742294e-08,0
streamspot,0.8,44,gnn,30,6.396530982839821e-13,0,0.0002116700925398618,0
streamspot,0.8,44,gnn,31,0.004924033768475056,0,0.994322657585144,1
streamspot,0.8,44,gnn,32,8.022727371326255e-09,0,1.1323444404354177e-08,0
streamspot,0.8,44,gnn,33,1.0534987268329132e-05,0,0.0016677171224728227,0
streamspot,0.8,44,gnn,34,0.9983755350112915,1,1.758326106937602e-05,0
streamspot,0.8,44,gnn,35,5.337331021593172e-09,0,5.1694911372413e-12,0
streamspot,0.8,44,gnn,36,6.70841836836189e-05,0,0.8402223587036133,1
streamspot,0.8,44,gnn,37,0.9968898892402649,1,9.871330257738009e-05,0
streamspot,0.8,44,gnn,38,8.704690117156133e-06,0,1.4583360560815883e-12,0
streamspot,0.8,44,gnn,39,7.841123078833334e-06,0,1.4467230357695371e-05,0
streamspot,0.8,44,gnn,40,1.95721359119716e-08,0,3.9241378544829786e-05,0
streamspot,0.8,44,gnn,41,0.9921350479125977,1,7.520658762416588e-09,0
streamspot,0.8,44,gnn,42,4.231425876355388e-08,0,2.2582393285119906e-05,0
streamspot,0.8,44,gnn,43,0.9975866079330444,1,0.0018430445343255997,0
streamspot,0.8,44,gnn,44,2.5214372690457454e-12,0,3.457556729813405e-08,0
streamspot,0.8,44,gnn,45,6.773480214217198e-12,0,1.8413051573913652e-13,0
streamspot,0.8,44,gnn,46,0.9951643943786621,1,0.006637810729444027,0
streamspot,0.8,44,gnn,47,0.0046547879464924335,0,7.120589725673199e-05,0
streamspot,0.8,44,gnn,48,9.525734867565916e-09,0,4.012119081409082e-09,0
streamspot,0.8,44,gnn,49,9.191113148343533e-11,0,3.4033609264128017e-12,0
streamspot,0.8,44,gnn,50,5.626815891446313e-06,0,1.9705938214542584e-08,0
streamspot,0.8,44,gnn,51,1.0700039351730847e-13,0,0.00023515039356425405,0
streamspot,0.8,44,gnn,52,0.00030347611755132675,0,2.7164769999393767e-12,0
streamspot,0.8,44,gnn,53,0.986814022064209,1,0.989440381526947,1
streamspot,0.8,44,gnn,54,0.9975486397743225,1,0.9969736337661743,1
streamspot,0.8,44,gnn,55,0.00471027847379446,0,0.0017557055689394474,0
streamspot,0.8,44,gnn,56,0.0012093812692910433,0,2.7130266971653327e-05,0
streamspot,0.8,44,gnn,57,0.00045125882024876773,0,7.406179669544599e-09,0
streamspot,0.8,44,gnn,58,2.546351751675502e-08,0,0.9977098703384399,1
streamspot,0.8,44,gnn,59,0.9971862435340881,1,5.271869637883675e-13,0
grasec,0.8,42,gnn,0,1.0,1,1.0,1
grasec,0.8,42,gnn,1,1.0,1,1.0,1
grasec,0.8,42,gnn,2,0.9999926090240479,1,1.0,1
grasec,0.8,42,gnn,3,0.9999998807907104,1,0.9999939203262329,1
grasec,0.8,42,gnn,4,1.0,1,0.9994885921478271,1
grasec,0.8,42,gnn,5,1.0,1,1.0,1
grasec,0.8,42,gnn,6,0.9980531930923462,1,0.9995365142822266,1
grasec,0.8,42,gnn,7,1.0,1,0.9999642372131348,1
grasec,0.8,42,gnn,8,1.0,1,1.0,1
grasec,0.8,42,gnn,9,1.0,1,1.0,1
grasec,0.8,42,gnn,10,1.0,1,1.0,1
grasec,0.8,42,gnn,11,1.0,1,1.0,1
grasec,0.8,42,gnn,12,0.999879002571106,1,1.0,1
grasec,0.8,42,gnn,13,1.0,1,1.0,1
grasec,0.8,42,gnn,14,1.0,1,1.0,1
grasec,0.8,42,gnn,15,1.0,1,0.05249876528978348,0
grasec,0.8,42,gnn,16,0.9974864721298218,1,1.0,1
grasec,0.8,42,gnn,17,0.9995850920677185,1,1.0,1
grasec,0.8,42,gnn,18,0.9983829259872437,1,1.0,1
grasec,0.8,42,gnn,19,1.0,1,0.9998394250869751,1
grasec,0.8,42,gnn,20,0.999841570854187,1,0.9999978542327881,1
grasec,0.8,42,gnn,21,1.0,1,1.0,1
grasec,0.8,42,gnn,22,1.0,1,0.9999998807907104,1
grasec,0.8,42,gnn,23,0.9869771599769592,1,1.0,1
grasec,0.8,42,gnn,24,1.0,1,1.0,1
grasec,0.8,42,gnn,25,0.9999994039535522,1,1.0,1
grasec,0.8,42,gnn,26,0.00024317490169778466,0,1.0,1
grasec,0.8,42,gnn,27,0.9864161014556885,1,1.0,1
grasec,0.8,42,gnn,28,0.9971997737884521,1,0.9992187023162842,1
grasec,0.8,42,gnn,29,1.0,1,1.0,1
grasec,0.8,42,gnn,30,1.0,1,0.9818171262741089,1
grasec,0.8,42,gnn,31,1.0,1,1.0,1
grasec,0.8,42,gnn,32,0.9998206496238708,1,1.0,1
grasec,0.8,42,gnn,33,0.9969459176063538,1,0.9982454776763916,1
grasec,0.8,42,gnn,34,0.9999967813491821,1,0.9956957101821899,1
grasec,0.8,42,gnn,35,1.0,1,1.0,1
grasec,0.8,42,gnn,36,0.020303115248680115,0,1.0,1
grasec,0.8,42,gnn,37,0.006624849978834391,0,1.0,1
grasec,0.8,42,gnn,38,1.0,1,1.0,1
grasec,0.8,42,gnn,39,1.0,1,1.0,1
grasec,0.8,42,gnn,40,0.9793502688407898,1,0.9945149421691895,1
grasec,0.8,42,gnn,41,0.9999961853027344,1,0.9926632642745972,1
grasec,0.8,42,gnn,42,1.0,1,1.0,1
grasec,0.8,42,gnn,43,1.0,1,0.9996484518051147,1
grasec,0.8,42,gnn,44,0.03389897570014,0,0.9999998807907104,1
grasec,0.8,42,gnn,45,1.0,1,0.9997163414955139,1
grasec,0.8,42,gnn,46,0.023792928084731102,0,0.9999253749847412,1
grasec,0.8,42,gnn,47,1.0,1,0.9974944591522217,1
grasec,0.8,42,gnn,48,1.0,1,1.0,1
grasec,0.8,42,gnn,49,1.0,1,1.0,1
grasec,0.8,42,gnn,50,0.9931668639183044,1,1.0,1
grasec,0.8,42,gnn,51,1.0,1,1.0,1
grasec,0.8,42,gnn,52,0.9999908208847046,1,0.9995853304862976,1
grasec,0.8,42,gnn,53,1.0,1,1.0,1
grasec,0.8,42,gnn,54,1.0,1,1.0,1
grasec,0.8,42,gnn,55,1.0,1,1.0,1
grasec,0.8,42,gnn,56,1.0,1,1.0,1
grasec,0.8,42,gnn,57,0.9990350008010864,1,0.999761164188385,1
grasec,0.8,42,gnn,58,1.0,1,1.0,1
grasec,0.8,42,gnn,59,1.0,1,0.9999301433563232,1
grasec,0.8,42,gnn,60,1.0,1,1.0,1
grasec,0.8,42,gnn,61,1.0,1,0.9998807907104492,1
grasec,0.8,42,gnn,62,1.0,1,1.0,1
grasec,0.8,42,gnn,63,0.9763273000717163,1,1.0,1
grasec,0.8,42,gnn,64,0.322089821100235,0,1.0,1
grasec,0.8,42,gnn,65,0.9998818635940552,1,0.9846972227096558,1
grasec,0.8,42,gnn,66,1.0,1,0.9919445514678955,1
grasec,0.8,42,gnn,67,1.0,1,1.0,1
grasec,0.8,42,gnn,68,1.0,1,1.0,1
grasec,0.8,42,gnn,69,1.0,1,1.0,1
grasec,0.8,42,gnn,70,0.9983710646629333,1,0.08323262631893158,0
grasec,0.8,42,gnn,71,1.0,1,0.9999282360076904,1
grasec,0.8,42,gnn,72,0.9952266216278076,1,1.0,1
grasec,0.8,42,gnn,73,1.0,1,1.0,1
grasec,0.8,42,gnn,74,1.0,1,1.0,1
grasec,0.8,42,gnn,75,0.9968728423118591,1,1.0,1
grasec,0.8,42,gnn,76,0.12060391157865524,1,0.39805594086647034,0
grasec,0.8,42,gnn,77,1.0,1,1.0,1
grasec,0.8,42,gnn,78,1.0,1,1.0,1
grasec,0.8,42,gnn,79,0.9999997615814209,1,0.9997425675392151,1
grasec,0.8,42,gnn,80,0.9997444748878479,1,1.0,1
grasec,0.8,42,gnn,81,0.9928838014602661,1,1.0,1
grasec,0.8,42,gnn,82,1.0,1,0.9953405857086182,1
grasec,0.8,42,gnn,83,0.9999579191207886,1,0.996670663356781,1
grasec,0.8,42,gnn,84,1.0,1,1.0,1
grasec,0.8,42,gnn,85,0.9849215149879456,1,1.0,1
grasec,0.8,42,gnn,86,1.0,1,1.0,1
grasec,0.8,42,gnn,87,1.0,1,0.9949039220809937,1
grasec,0.8,42,gnn,88,0.9996819496154785,1,0.006805784069001675,0
grasec,0.8,42,gnn,89,1.0,1,0.9999085664749146,1
grasec,0.8,42,gnn,90,0.9968529343605042,1,0.0557372011244297,0
grasec,0.8,42,gnn,91,1.0,1,0.029143190011382103,0
grasec,0.8,42,gnn,92,1.0,1,1.0,1
grasec,0.8,42,gnn,93,1.0,1,0.999883770942688,1
grasec,0.8,42,gnn,94,0.9680869579315186,1,1.0,1
grasec,0.8,42,gnn,95,0.9951598048210144,1,0.993602454662323,1
grasec,0.8,42,gnn,96,0.03430281579494476,0,1.0,1
grasec,0.8,42,gnn,97,1.0,1,1.0,1
grasec,0.8,42,gnn,98,1.0,1,0.9989474415779114,1
grasec,0.8,42,gnn,99,1.0,1,1.0,1
grasec,0.8,42,gnn,100,1.0,1,1.0,1
grasec,0.8,42,gnn,101,1.0,1,1.0,1
grasec,0.8,42,gnn,102,0.9998589754104614,1,1.0,1
grasec,0.8,42,gnn,103,1.0,1,1.0,1
grasec,0.8,42,gnn,104,1.0,1,1.0,1
grasec,0.8,42,gnn,105,0.9995224475860596,1,0.0645790696144104,0
grasec,0.8,42,gnn,106,1.0,1,1.0,1
grasec,0.8,42,gnn,107,1.0,1,0.02315622754395008,0
grasec,0.8,42,gnn,108,0.9959869980812073,1,0.9860660433769226,1
grasec,0.8,42,gnn,109,1.0,1,1.0,1
grasec,0.8,42,gnn,110,0.9990472197532654,1,1.0,1
grasec,0.8,42,gnn,111,1.0,1,1.0,1
grasec,0.8,42,gnn,112,1.0,1,1.0,1
grasec,0.8,42,gnn,113,0.998367965221405,1,0.04569469392299652,0
grasec,0.8,42,gnn,114,0.9693984389305115,1,0.9825087785720825,1
grasec,0.8,42,gnn,115,1.0,1,1.0,1
grasec,0.8,42,gnn,116,1.0,1,1.0,1
grasec,0.8,42,gnn,117,1.0,1,1.0,1
grasec,0.8,42,gnn,118,0.9956941604614258,1,1.0,1
grasec,0.8,42,gnn,119,1.0,1,0.9999027252197266,1
grasec,0.8,42,gnn,120,1.0,1,0.9997881054878235,1
grasec,0.8,42,gnn,121,0.9517823457717896,1,0.9964872598648071,1
grasec,0.8,42,gnn,122,1.0,1,1.0,1
grasec,0.8,42,gnn,123,1.0,1,0.9999938011169434,1
grasec,0.8,42,gnn,124,1.0,1,1.0,1
grasec,0.8,42,gnn,125,0.9999998807907104,1,1.0,1
grasec,0.8,42,gnn,126,1.0,1,1.0,1
grasec,0.8,42,gnn,127,1.0,1,1.0,1
grasec,0.8,42,gnn,128,0.9998224377632141,1,1.0,1
grasec,0.8,42,gnn,129,1.0,1,0.009131787344813347,0
grasec,0.8,42,gnn,130,1.0,1,0.9980679154396057,1
grasec,0.8,42,gnn,131,1.0,1,1.0,1
grasec,0.8,42,gnn,132,0.746631920337677,1,1.0,1
grasec,0.8,42,gnn,133,0.9972066283226013,1,1.0,1
grasec,0.8,42,gnn,134,1.0,1,1.0,1
grasec,0.8,42,gnn,135,1.0,1,1.0,1
grasec,0.8,42,gnn,136,0.9999988079071045,1,0.04249747842550278,0
grasec,0.8,42,gnn,137,1.0,1,1.0,1
grasec,0.8,42,gnn,138,1.0,1,1.0,1
grasec,0.8,42,gnn,139,1.0,1,1.0,1
grasec,0.8,42,gnn,140,1.0,1,0.9989079236984253,1
grasec,0.8,42,gnn,141,1.0,1,1.0,1
grasec,0.8,42,gnn,142,1.0,1,1.0,1
grasec,0.8,42,gnn,143,0.9996539354324341,1,0.998011589050293,1
grasec,0.8,42,gnn,144,0.9990567564964294,1,1.0,1
grasec,0.8,42,gnn,145,1.0,1,1.0,1
grasec,0.8,42,gnn,146,1.0,1,1.0,1
grasec,0.8,42,gnn,147,0.9972301125526428,1,1.0,1
grasec,0.8,42,gnn,148,1.0,1,1.0,1
grasec,0.8,42,gnn,149,1.0,1,0.050354503095149994,1
grasec,0.8,42,gnn,150,0.9911428689956665,1,1.0,1
grasec,0.8,42,gnn,151,0.998586893081665,1,0.9973684549331665,1
grasec,0.8,42,gnn,152,0.9805825352668762,1,1.0,1
grasec,0.8,42,gnn,153,1.0,1,0.9999535083770752,1
grasec,0.8,42,gnn,154,1.0,1,1.0,1
grasec,0.8,42,gnn,155,0.20019343495368958,0,0.9928794503211975,1
grasec,0.8,42,gnn,156,1.0,1,1.0,1
grasec,0.8,42,gnn,157,0.9998186230659485,1,1.0,1
grasec,0.8,42,gnn,158,1.0,1,1.0,1
grasec,0.8,42,gnn,159,0.9978849291801453,1,1.0,1
grasec,0.8,42,gnn,160,0.9961032867431641,1,1.0,1
grasec,0.8,42,gnn,161,1.0,1,0.9999721050262451,1
grasec,0.8,42,gnn,162,0.9993698000907898,1,1.0,1
grasec,0.8,42,gnn,163,1.0,1,1.0,1
grasec,0.8,42,gnn,164,1.0,1,0.9992663264274597,1
grasec,0.8,42,gnn,165,1.0,1,1.0,1
grasec,0.8,42,gnn,166,0.999572217464447,1,1.0,1
grasec,0.8,42,gnn,167,1.0,1,1.0,1
grasec,0.8,42,gnn,168,1.0,1,0.9982876181602478,1
grasec,0.8,42,gnn,169,1.0,1,1.0,1
grasec,0.8,42,gnn,170,1.0,1,1.0,1
grasec,0.8,42,gnn,171,1.0,1,1.0,1
grasec,0.8,42,gnn,172,1.0,1,0.0014661044115200639,0
grasec,0.8,42,gnn,173,1.0,1,0.017070846632122993,0
grasec,0.8,42,gnn,174,0.9942948222160339,1,1.0,1
grasec,0.8,42,gnn,175,0.9999668598175049,1,1.0,1
grasec,0.8,42,gnn,176,0.9849041700363159,1,1.0,1
grasec,0.8,42,gnn,177,0.9997901320457458,1,1.0,1
grasec,0.8,42,gnn,178,1.0,1,1.0,1
grasec,0.8,42,gnn,179,1.0,1,1.0,1
grasec,0.8,42,gnn,180,0.9995902180671692,1,1.0,1
grasec,0.8,42,gnn,181,1.0,1,1.0,1
grasec,0.8,42,gnn,182,1.0,1,0.9999945163726807,1
grasec,0.8,42,gnn,183,1.0,1,1.0,1
grasec,0.8,42,gnn,184,0.0016954455059021711,0,0.9977097511291504,1
grasec,0.8,42,gnn,185,0.996712327003479,1,1.0,1
grasec,0.8,42,gnn,186,0.9999276399612427,1,0.036829520016908646,0
grasec,0.8,42,gnn,187,1.0,1,0.8440483212471008,1
grasec,0.8,42,gnn,188,1.0,1,1.0,1
grasec,0.8,42,gnn,189,0.9993078708648682,1,1.0,1
grasec,0.8,42,gnn,190,0.9982966780662537,1,1.0,1
grasec,0.8,42,gnn,191,0.00036635511787608266,0,1.0,1
grasec,0.8,42,gnn,192,1.0,1,0.0515458919107914,0
grasec,0.8,42,gnn,193,1.0,1,1.0,1
grasec,0.8,42,gnn,194,0.9995959401130676,1,1.0,1
grasec,0.8,42,gnn,195,1.0,1,0.9990618824958801,1
grasec,0.8,42,gnn,196,1.0,1,1.0,1
grasec,0.8,42,gnn,197,0.7182672619819641,1,1.0,1
grasec,0.8,42,gnn,198,1.0,1,1.0,1
grasec,0.8,42,gnn,199,1.0,1,0.9983938336372375,1
grasec,0.8,42,gnn,200,1.0,1,1.0,1
